uid	iid
825	1137
826	912
827	843
828	1148
829	1180
830	1144
831	1112
832	995
833	883
834	1143
835	732
836	1158
837	1157
838	545
839	1017
840	1093
841	306
842	764
843	1085
844	553
845	955
846	1065
847	953
848	5
849	25
850	38
851	32
852	65
853	70
854	74
855	79
856	76
857	83
858	93
859	103
860	106
861	117
862	114
863	120
864	139
865	122
866	147
867	154
868	166
869	175
870	190
871	182
872	199
873	201
874	210
875	215
876	226
877	243
878	258
879	250
880	262
881	272
882	279
883	285
884	289
885	297
886	295
887	308
888	314
889	325
890	345
891	340
892	355
893	360
894	362
895	367
896	372
897	383
898	388
899	386
900	392
901	401
902	413
903	426
904	431
905	436
906	443
907	441
908	448
909	459
910	463
911	469
912	472
913	479
914	486
915	491
916	498
917	509
918	520
919	526
920	533
921	531
922	535
923	540
924	549
925	555
926	564
927	559
928	572
929	568
930	577
931	584
932	590
933	589
934	599
935	603
936	607
937	619
938	632
939	630
940	627
941	638
942	644
943	648
944	647
945	661
946	668
947	673
948	679
949	684
950	689
951	694
952	674
953	698
954	703
955	712
956	715
957	720
958	732
959	738
960	736
961	741
962	751
963	346
964	238
965	760
966	761
967	765
968	768
969	767
970	777
971	780
972	786
973	791
974	794
975	798
976	801
977	805
978	810
979	818
980	822
981	830
982	833
983	838
984	844
985	854
986	862
987	868
988	874
989	828
990	880
991	886
992	250
993	890
994	894
995	899
996	901
997	904
998	906
999	734
1000	910
1001	913
1002	770
1003	919
1004	927
1005	925
1006	930
1007	937
1008	940
1009	952
1010	506
1011	959
1012	966
1013	969
1014	761
1015	267
1016	976
1017	982
1018	985
1019	991
1020	997
1021	1002
1022	1006
1023	1010
1024	1017
1025	1019
1026	1029
1027	1032
1028	1039
1029	1042
1030	1047
1031	1158
1032	1113
1033	704
1034	702
1035	1061
1036	1010
1037	215
1038	1066
1039	617
1040	1072
1041	1079
1042	753
1043	1084
1044	786
1045	1087
1046	1093
1047	1098
1048	446
1049	1102
