uid	iid
615	1095
616	964
617	840
618	1073
619	858
620	1102
621	802
622	1131
623	821
624	628
625	1120
626	1154
627	1090
628	602
629	1119
630	1171
631	833
632	1098
633	1136
634	1087
635	1068
636	1190
637	815
638	1141
639	1141
640	641
641	978
642	1047
643	1191
644	1109
645	1173
646	771
647	981
648	1048
649	845
650	829
651	1187
652	753
653	1149
654	1152
655	1192
656	1096
657	1175
658	1118
659	1193
660	987
661	1091
662	1104
663	1177
664	1192
665	1042
666	1143
667	1118
668	1100
669	778
670	1180
671	1076
672	1114
673	1134
674	734
675	1002
676	1150
677	1137
678	1188
679	1123
680	951
681	1177
682	1156
683	1182
684	1103
685	876
686	1128
687	1155
688	1188
689	1120
690	1115
691	1136
692	1133
693	891
694	1098
695	1065
696	1111
697	847
698	1163
699	1111
700	491
701	914
702	1176
703	1133
704	1162
705	667
706	1173
707	1154
708	799
709	1062
710	805
711	1023
712	1080
713	1191
714	1141
715	767
716	1178
717	1045
718	1135
719	1163
720	1064
721	1192
722	817
723	1116
724	997
725	865
726	367
727	1001
728	1153
729	1011
730	979
731	1134
732	1171
733	858
734	1023
735	1186
736	1124
737	1162
738	940
739	1018
740	933
741	1118
742	1123
743	970
744	1049
745	1057
746	1115
747	1193
748	1034
749	1086
750	1124
751	1063
752	1061
753	887
754	1114
755	1185
756	1189
757	1037
758	810
759	1191
760	1152
761	866
762	1159
763	1149
764	1086
765	1066
766	1191
767	1006
768	1185
769	1151
770	1108
771	1021
772	1082
773	1132
774	1076
775	1193
776	853
777	1189
778	1138
779	1078
780	1185
781	1011
782	1150
783	1117
784	1015
785	1149
786	898
787	1107
788	1186
789	1169
790	1156
791	887
792	1142
793	761
794	1154
795	1153
796	1120
797	721
798	1005
799	1147
800	1177
801	1070
802	1113
803	878
804	1181
805	1064
806	1163
807	1084
808	1052
809	970
810	930
811	1192
812	1175
813	1193
814	1118
815	1174
816	1193
817	1189
818	1000
819	1022
820	1132
821	1151
822	1112
823	1098
824	810
825	1193
826	913
827	930
828	1177
829	1183
830	1173
831	1182
832	1136
833	1060
834	1152
835	1184
836	1189
837	1162
838	916
839	1018
840	1187
841	973
842	1085
843	1131
844	724
845	1127
846	1075
847	1087
848	6
849	26
850	39
851	33
852	66
853	71
854	75
855	406
856	85
857	84
858	94
859	104
860	107
861	1181
862	115
863	121
864	140
865	1194
866	148
867	155
868	167
869	176
870	191
871	582
872	998
873	202
874	211
875	216
876	227
877	244
878	259
879	395
880	1195
881	273
882	280
883	286
884	290
885	298
886	296
887	309
888	315
889	332
890	346
891	341
892	356
893	363
894	368
895	373
896	379
897	384
898	389
899	387
900	393
901	402
902	414
903	427
904	432
905	437
906	444
907	442
908	449
909	460
910	464
911	470
912	637
913	1147
914	487
915	492
916	499
917	515
918	521
919	527
920	534
921	537
922	536
923	541
924	550
925	556
926	565
927	1125
928	573
929	569
930	578
931	585
932	591
933	1053
934	601
935	604
936	608
937	620
938	633
939	631
940	628
941	639
942	645
943	649
944	707
945	662
946	669
947	674
948	680
949	685
950	690
951	988
952	699
953	1195
954	704
955	713
956	716
957	721
958	733
959	739
960	737
961	742
962	752
963	754
964	753
965	763
966	762
967	766
968	769
969	773
970	778
971	782
972	787
973	792
974	795
975	799
976	802
977	806
978	811
979	1121
980	823
981	831
982	834
983	839
984	845
985	1194
986	863
987	869
988	875
989	877
990	881
991	1186
992	889
993	891
994	896
995	900
996	902
997	905
998	908
999	909
1000	911
1001	914
1002	916
1003	1195
1004	928
1005	926
1006	931
1007	1124
1008	1189
1009	953
1010	955
1011	960
1012	971
1013	970
1014	1136
1015	674
1016	977
1017	987
1018	986
1019	992
1020	999
1021	1003
1022	1007
1023	1194
1024	1018
1025	1020
1026	1030
1027	1033
1028	1040
1029	1043
1030	1048
1031	1194
1032	1195
1033	1055
1034	703
1035	1062
1036	1063
1037	613
1038	1067
1039	1194
1040	1075
1041	1080
1042	770
1043	1085
1044	1192
1045	1089
1046	1096
1047	1099
1048	1100
1049	1103
