uid	iid
489	2069
490	2073
491	2076
492	2081
493	2085
494	2086
495	2089
496	2100
497	2140
498	2142
499	2144
500	2145
501	2150
502	2153
503	2157
504	2159
505	2048
506	2162
507	2167
508	2169
509	2173
510	2177
511	2179
512	2182
513	2185
514	2191
515	2194
516	2203
517	2206
518	2210
519	2211
520	2216
521	2220
522	2221
523	2222
524	2228
525	2230
526	2231
527	2232
528	2239
529	2244
530	2248
531	2250
532	2253
533	2255
534	2259
535	2262
536	2265
537	2270
538	2273
539	2274
540	2278
541	2281
542	2284
543	2288
544	2289
545	2293
546	2296
547	2302
548	2306
549	2311
550	2316
551	2319
552	2322
553	2324
554	2327
555	2329
556	2330
557	2336
558	2341
559	2344
560	2348
561	2352
562	2354
563	2357
564	2359
565	2361
566	2366
567	2367
568	2374
569	2378
570	2382
571	2385
572	2387
573	2391
574	1822
575	2394
576	2399
577	2403
578	2404
579	2407
580	2409
581	2411
582	2414
583	2417
584	2424
585	2429
586	2431
587	2434
588	2437
589	2441
590	2447
591	2449
592	2450
593	2452
594	2455
595	2459
596	2460
597	2464
598	2467
599	2471
600	2475
601	2477
602	2480
603	2482
604	2484
605	2491
606	2494
607	2498
608	2500
609	2502
610	1880
611	2506
612	2509
613	2517
614	2520
615	2523
616	2525
617	2527
618	2530
619	2532
620	2534
621	2536
622	2544
623	2545
624	2556
625	2561
626	2564
627	2565
628	2570
629	2573
630	2574
631	2577
632	2581
633	2586
634	2592
635	2594
636	2595
637	2599
638	2600
639	2601
640	2606
641	2610
642	2613
643	2615
644	2619
645	2621
646	2623
647	2625
648	2630
649	2633
650	2634
651	2636
652	2640
653	2643
654	2648
655	2650
656	2654
657	2658
658	2659
659	2663
660	2665
661	2668
662	2674
663	2676
664	2679
665	2681
666	2683
667	2685
668	2687
669	2690
670	2691
671	2697
672	2701
673	2704
674	2707
675	2709
676	2712
677	2715
678	2719
679	2724
680	2726
681	2736
682	2740
683	2742
684	2744
685	2747
686	2750
687	2752
688	2755
689	2762
690	2764
691	2767
692	2771
693	2776
694	2777
695	2781
696	2784
697	2787
698	2790
699	2793
700	2797
701	2801
702	2805
703	2807
704	2812
705	2813
706	2818
707	2822
708	2827
709	2831
710	2836
711	2838
712	2843
713	2847
714	2855
715	2857
716	2859
717	2861
718	2864
719	2870
720	2872
721	765
722	2873
723	2874
724	2878
725	2880
726	2881
727	2884
728	2887
729	2888
730	2895
731	2896
732	2899
733	2902
734	2904
735	2906
736	2937
737	2939
738	2941
739	2944
740	2945
741	2947
742	2951
743	2954
744	2956
745	2959
746	2962
747	2965
748	2971
749	2977
750	2979
751	2982
752	2997
753	2998
754	3000
755	3005
756	3008
757	2387
758	3013
759	3015
760	3016
761	3018
762	3021
763	3023
764	3024
765	2361
766	3027
767	3031
768	3037
769	3038
770	3040
771	3043
772	3044
773	3045
774	3048
775	3052
776	3054
777	3056
778	3058
779	3061
780	3063
781	3065
782	3090
783	3099
784	3103
785	3105
786	3112
787	3117
788	3119
789	3120
790	3125
791	3126
792	2204
793	3128
794	3133
795	3135
796	3136
797	3139
798	3143
799	3149
800	2580
801	3154
802	3160
803	3163
804	3165
805	3166
806	3171
807	3176
808	3179
809	3182
810	3184
811	3189
812	3191
813	3193
814	3197
815	3199
816	3200
817	3203
818	3206
819	3210
820	3211
821	3215
822	3216
823	3221
824	3239
825	3242
826	3245
827	3180
828	3251
829	537
830	3253
831	3255
832	3259
833	3260
834	3262
835	3265
836	3267
837	3274
838	3276
839	3277
840	3278
841	3281
842	3284
843	3286
844	3292
845	3293
846	3297
847	3298
848	3301
849	3302
850	3305
851	2081
852	3306
853	3312
854	3314
855	3318
856	3321
857	3324
858	3328
859	3330
860	3335
861	3336
862	3338
863	3340
864	3343
865	3345
866	3347
867	2888
868	3350
869	3355
870	3359
871	3364
872	3365
873	3367
874	2631
875	3370
876	3373
877	3376
878	3380
879	3384
880	3387
881	3389
882	3393
883	3394
884	3398
885	3402
886	3406
887	3408
888	3418
889	3420
890	3422
891	3424
892	3429
893	2772
894	3431
895	3436
896	3439
897	3444
898	3446
899	3447
900	3195
901	3448
902	3451
903	3453
904	3457
905	3460
906	3461
907	3464
908	3467
909	3471
910	3473
911	3478
912	3480
913	3483
914	3489
915	3490
916	3491
917	3493
918	3495
919	3498
920	3501
921	3504
922	1244
923	3507
924	3508
925	3511
926	3512
927	3515
928	3520
929	3522
930	3524
931	3528
932	3530
933	3533
934	3536
935	3537
936	3538
937	3541
938	3547
939	3549
940	3553
941	3555
942	3559
943	3295
944	3563
945	3566
946	3568
947	3571
948	3572
949	3576
950	3580
951	3582
952	3583
953	3590
954	3595
955	2424
956	3597
957	3599
958	3601
959	3603
960	3607
961	3610
962	3614
963	3615
964	3619
965	3621
966	3623
967	3624
968	3627
969	3630
970	3632
971	3635
972	3637
973	3640
974	3641
975	3646
976	3648
977	3649
978	3651
979	3654
980	3655
981	3659
982	3662
983	3665
984	3668
985	3670
986	3672
987	3674
988	3677
989	3685
990	3691
991	3694
992	3695
993	3696
994	3699
995	3701
996	3702
997	3705
998	3708
999	3710
1000	3714
1001	3718
1002	3719
1003	3728
1004	3733
1005	3736
1006	3738
1007	3743
1008	3745
1009	3747
1010	3750
1011	3755
1012	2752
1013	3758
1014	3759
1015	3762
1016	3767
1017	3769
1018	3779
1019	3780
1020	3782
1021	3783
1022	3784
1023	3786
1024	3787
1025	3788
1026	3791
1027	3793
1028	3796
1029	3797
1030	3800
1031	3801
1032	2783
1033	3803
1034	3806
1035	3808
1036	3812
1037	3820
1038	3822
1039	2860
1040	3823
1041	3825
1042	3831
1043	1703
1044	3833
1045	3836
1046	3838
1047	3843
1048	3850
1049	3852
1050	3855
1051	3857
1052	3859
1053	3860
1054	3863
1055	3511
1056	3865
1057	3868
1058	3870
1059	3325
1060	3873
1061	3875
1062	3676
1063	3879
1064	3882
1065	3885
1066	3887
1067	3889
1068	3893
1069	3896
1070	3901
1071	3903
1072	3905
1073	3906
1074	3091
1075	3909
1076	3914
1077	3918
1078	3922
1079	3926
1080	3930
1081	3934
1082	3937
1083	3941
1084	3946
1085	3948
1086	3949
1087	3953
1088	3954
1089	3955
1090	3958
1091	3961
1092	3965
1093	3968
1094	3971
1095	3974
1096	3975
1097	3976
1098	3979
1099	3983
1100	3986
1101	3987
1102	3994
1103	3896
1104	3998
1105	4001
1106	2625
1107	4002
1108	4006
1109	4009
1110	4012
1111	4014
1112	4016
1113	4019
1114	2377
1115	4021
1116	4025
1117	4026
1118	3993
1119	4031
1120	4035
1121	4037
1122	4040
1123	4042
1124	4045
1125	4049
1126	3536
1127	4053
1128	4057
1129	4059
1130	4062
1131	4065
1132	4066
1133	4068
1134	4072
1135	4074
1136	4076
1137	4080
1138	4081
1139	4083
1140	4084
1141	4105
1142	4107
1143	4108
1144	4110
1145	4111
1146	4116
1147	4119
1148	3403
1149	4120
1150	3738
1151	3327
1152	4125
1153	4133
1154	4135
1155	4141
1156	4149
1157	4151
1158	4153
1159	4157
1160	4158
1161	4161
1162	2960
1163	4165
1164	4166
1165	4167
1166	4172
1167	4174
1168	4177
1169	4179
1170	4181
1171	4183
1172	4185
1173	4188
1174	4191
1175	4193
1176	4201
1177	4203
1178	3061
1179	4206
1180	4208
1181	4217
1182	4220
1183	4223
1184	4224
1185	4226
1186	4231
1187	4236
1188	4243
1189	4245
1190	4247
1191	4248
1192	4249
1193	4250
1194	4251
1195	4254
1196	4258
1197	4260
1198	4262
1199	4264
1200	4266
1201	4267
1202	4270
1203	4272
1204	4275
1205	4279
1206	4282
1207	4283
1208	4286
1209	4289
1210	4291
1211	4293
1212	4298
1213	4299
1214	4300
1215	3597
1216	4301
1217	3620
1218	4302
1219	4303
1220	4305
1221	4311
1222	4319
1223	4323
1224	4326
1225	4328
1226	4329
1227	4330
1228	4332
1229	4336
1230	4337
1231	4338
1232	4339
1233	4341
1234	4351
1235	4353
1236	4354
1237	4357
1238	4360
1239	4362
1240	4365
1241	4366
1242	4367
1243	4369
1244	4370
1245	4376
1246	4378
1247	4381
1248	4382
1249	4385
1250	4386
1251	4390
1252	4392
1253	4395
1254	4399
1255	4403
1256	4405
1257	4407
1258	4410
1259	4412
1260	4413
1261	4416
1262	4419
1263	4420
1264	4422
1265	4426
1266	4427
1267	4429
1268	4431
1269	4433
1270	4436
1271	4440
1272	4444
1273	4447
1274	4449
1275	4450
1276	4456
1277	4457
1278	4459
1279	4460
1280	4464
1281	4467
1282	4473
1283	4475
1284	4476
1285	4477
1286	4481
1287	4482
1288	4484
1289	4486
1290	4489
1291	4490
1292	4493
1293	4497
1294	4500
1295	4503
1296	2768
1297	4505
1298	4507
1299	4510
1300	4512
1301	2238
1302	4514
1303	4515
1304	4517
1305	4518
1306	4520
1307	4522
1308	4524
1309	4526
1310	4527
1311	4529
1312	4532
1313	4536
1314	4537
1315	4539
1316	4542
1317	4545
1318	4546
1319	4552
1320	4554
1321	4556
1322	4558
1323	4560
1324	4561
1325	4565
1326	4567
1327	4568
1328	4569
1329	4572
1330	4573
1331	4575
1332	4577
1333	4581
1334	4589
1335	4593
1336	2460
1337	4596
1338	4597
1339	4598
1340	2470
1341	4604
1342	4605
1343	4608
1344	4610
1345	4111
1346	4612
1347	4615
1348	4623
1349	4626
1350	4627
1351	4633
1352	2858
1353	4634
1354	4521
1355	4635
1356	4636
1357	4638
1358	4640
1359	4642
1360	4650
1361	4659
1362	4663
1363	4666
1364	4668
1365	4671
1366	4672
1367	4674
1368	4680
1369	4686
1370	4665
1371	4688
1372	4690
1373	4691
1374	4693
1375	4698
1376	4700
1377	4701
1378	4704
1379	4706
1380	4707
1381	4709
1382	4712
1383	4713
1384	4715
1385	4716
1386	4719
1387	4721
1388	4722
1389	4723
1390	4725
1391	4727
1392	4729
1393	4730
1394	4731
1395	4733
1396	4738
1397	4739
1398	4744
1399	4745
1400	4747
1401	4752
1402	4753
1403	4755
1404	4757
1405	4759
1406	4763
1407	4764
1408	4768
1409	4771
1410	3228
1411	4776
1412	4778
1413	4781
1414	4784
1415	4786
1416	1473
1417	4788
1418	4791
1419	4795
1420	4797
1421	4801
1422	4803
1423	4805
1424	4807
1425	4815
1426	4816
1427	4818
1428	4820
1429	4822
1430	4823
1431	4826
1432	4827
1433	4831
1434	4833
1435	4739
1436	4834
1437	4835
1438	4838
1439	4842
1440	4844
1441	4849
1442	4854
1443	4856
1444	4857
1445	4858
1446	4859
1447	4860
1448	4864
1449	4869
1450	4870
1451	4873
1452	4876
1453	4879
1454	4881
1455	4883
1456	4884
1457	3938
1458	4885
1459	2426
1460	4888
1461	4890
1462	4893
1463	4895
1464	4898
1465	4903
1466	3144
1467	4906
1468	4907
1469	4909
1470	632
1471	4910
1472	4911
1473	4913
1474	4917
1475	4919
1476	4922
1477	4926
1478	4931
1479	4933
1480	4935
1481	4937
1482	4939
1483	4941
1484	4943
1485	4948
1486	4951
1487	4952
1488	4953
1489	4955
1490	4957
1491	4961
1492	4962
1493	4964
1494	4965
1495	4968
1496	4970
1497	4973
1498	4978
1499	4979
1500	4982
1501	4984
1502	4986
1503	4988
1504	4990
1505	4991
1506	4995
1507	4996
1508	4998
1509	4999
1510	5003
1511	2402
1512	5006
1513	5009
1514	5010
1515	5012
1516	5014
1517	5015
1518	5016
1519	5020
1520	5023
1521	1510
1522	5025
1523	5027
1524	5028
1525	5029
1526	5031
1527	5033
1528	5036
1529	5039
1530	5041
1531	5042
1532	5046
1533	5049
1534	5053
1535	5054
1536	5056
1537	4101
1538	5062
1539	5063
1540	5067
1541	5068
1542	5069
1543	5072
1544	5074
1545	3034
1546	5076
1547	5078
1548	5081
1549	5082
1550	5083
1551	5086
1552	5088
1553	5090
1554	3165
1555	5093
1556	5095
1557	5110
1558	5111
1559	4359
1560	5114
1561	5116
1562	5119
1563	5120
1564	5123
1565	5124
1566	5127
1567	5128
1568	5130
1569	5131
1570	5134
1571	5136
1572	5141
1573	4084
1574	5143
1575	5145
1576	5146
1577	5147
1578	5148
1579	5151
1580	5152
1581	5153
1582	4423
1583	1085
1584	5154
1585	5050
1586	5159
1587	5161
1588	5163
1589	1488
1590	5169
1591	5171
1592	5172
1593	5176
1594	5177
1595	5180
1596	5181
1597	5186
1598	5193
1599	5194
1600	5147
1601	5196
1602	5200
1603	5204
1604	5209
1605	5211
1606	5213
1607	5216
1608	5219
1609	5223
1610	5224
1611	5225
1612	5228
1613	5229
1614	5231
1615	5235
1616	5238
1617	2751
1618	5240
1619	5243
1620	5246
1621	1789
1622	5251
1623	5253
1624	5254
1625	4179
1626	5259
1627	5262
1628	5266
1629	5268
1630	5272
1631	5274
1632	5277
1633	5278
1634	3835
1635	5281
1636	1897
1637	5283
1638	5287
1639	5290
1640	5291
1641	5293
1642	5295
1643	5300
1644	5301
1645	5305
1646	5308
1647	5310
1648	5312
1649	5315
1650	5316
1651	5317
1652	5318
1653	5321
1654	5326
1655	4253
1656	5328
1657	5335
1658	3746
1659	5336
1660	5337
1661	5338
1662	5200
1663	5342
1664	5344
1665	5345
1666	5350
1667	2762
1668	5354
1669	5355
1670	5357
1671	5358
1672	5361
1673	3474
1674	5377
1675	5380
1676	5383
1677	5385
1678	5390
1679	5391
1680	5394
1681	5397
1682	5398
1683	5402
1684	5404
1685	5408
1686	5413
1687	5415
1688	5416
1689	5418
1690	5419
1691	5422
1692	5424
1693	5426
1694	5428
1695	5429
1696	5432
1697	5433
1698	5434
1699	5437
1700	5439
1701	5440
1702	5446
1703	5449
1704	5453
1705	5454
1706	4334
1707	5455
1708	5457
1709	5459
1710	5461
1711	3604
1712	5465
1713	5469
1714	5472
1715	5473
1716	5476
1717	5477
1718	5479
1719	5480
1720	5481
1721	5484
1722	5486
1723	5489
1724	5491
1725	5494
1726	5496
1727	5499
1728	5501
1729	5502
1730	3215
1731	5506
1732	5513
1733	5515
1734	5519
1735	5520
1736	5523
1737	5082
1738	5524
1739	5526
1740	5528
1741	5531
1742	5533
1743	5466
1744	5542
1745	5545
1746	5547
1747	5551
1748	5552
1749	5554
1750	5556
1751	5557
1752	5564
1753	5567
1754	5568
1755	5569
1756	4637
1757	5572
1758	5573
1759	5576
1760	5577
1761	5581
1762	5583
1763	5584
1764	5586
1765	5588
1766	5591
1767	5595
1768	5596
1769	5598
1770	5600
1771	5604
1772	5606
1773	5608
1774	5612
1775	5619
1776	5620
1777	5621
1778	5622
1779	5625
1780	5626
1781	5627
1782	5631
1783	5635
1784	5636
1785	5638
1786	5639
1787	3580
1788	4337
1789	5642
1790	5646
1791	5650
1792	5652
1793	5654
1794	1201
1795	5656
1796	5657
1797	5660
1798	5663
1799	5667
1800	5669
1801	5670
1802	5672
1803	5673
1804	5676
1805	5678
1806	5681
1807	5683
1808	5686
1809	5688
1810	5693
1811	5694
1812	5698
1813	5699
1814	5700
1815	5703
1816	5705
1817	5709
1818	5710
1819	5711
1820	5714
1821	5715
1822	5716
1823	5718
1824	5195
1825	5721
1826	5723
1827	5728
1828	5730
1829	3154
1830	5733
1831	5736
1832	4926
1833	5737
1834	5738
1835	5740
1836	5743
1837	5745
1838	5747
1839	5749
1840	3817
1841	5750
1842	5752
1843	5753
1844	5755
1845	5757
1846	5758
1847	5759
1848	4388
1849	5761
1850	5762
1851	5767
1852	5769
1853	5772
1854	3327
1855	5775
1856	3004
1857	5776
1858	5778
1859	5783
1860	3384
1861	5786
1862	5789
1863	5792
1864	5794
1865	5795
1866	5797
1867	5798
1868	5800
1869	5802
1870	5803
1871	5805
1872	4580
1873	5807
1874	5809
1875	5812
1876	4696
1877	5813
1878	5170
1879	5815
1880	5816
1881	5817
1882	5819
1883	5824
1884	5827
1885	5829
1886	5830
1887	5832
1888	5834
1889	5835
1890	5836
1891	5839
1892	5842
1893	5843
1894	5641
1895	5849
1896	4388
1897	5852
1898	5855
1899	5857
1900	5860
1901	5862
1902	5865
1903	5866
1904	5867
1905	5870
1906	5872
1907	5873
1908	5876
1909	5877
1910	3576
1911	5880
1912	3928
1913	5883
1914	5884
1915	5887
1916	5891
1917	5892
1918	5895
1919	5899
1920	5900
1921	5902
1922	5905
1923	5908
1924	5911
1925	5912
1926	5913
1927	1364
1928	5915
1929	5916
1930	5918
1931	5919
1932	5920
1933	5921
1934	5922
1935	5924
1936	5926
1937	5927
1938	5929
1939	5932
1940	5933
1941	5940
1942	5941
1943	5943
1944	5773
1945	5945
1946	5946
1947	5959
1948	5960
1949	5962
1950	5967
1951	5968
1952	5971
1953	5973
1954	5975
1955	5978
1956	5980
1957	5986
1958	5989
1959	5992
1960	5995
1961	5589
1962	5996
1963	5998
1964	6000
1965	6003
1966	6008
1967	6014
1968	6015
1969	6017
1970	6018
1971	6019
1972	3412
1973	6021
1974	6023
1975	6026
1976	6027
1977	6029
1978	5931
1979	6030
1980	2969
1981	6032
1982	6036
1983	6038
1984	6042
1985	6045
1986	6046
1987	2863
1988	6047
1989	6048
1990	4526
1991	6057
1992	6059
1993	6064
1994	4457
1995	6067
1996	5087
1997	6069
1998	6070
1999	6073
2000	6074
2001	6077
2002	6079
2003	6080
2004	6083
2005	6084
2006	6085
2007	6086
2008	6089
2009	6090
2010	6092
2011	6095
2012	6098
2013	6100
2014	6102
2015	6103
2016	6018
2017	6104
2018	6108
2019	6109
2020	6110
2021	6111
2022	6112
2023	6114
2024	6118
2025	2387
2026	6119
2027	6121
2028	6127
2029	6129
2030	6137
2031	6141
2032	6143
2033	6145
2034	6148
2035	6151
2036	6156
2037	6158
2038	3934
2039	5284
2040	6162
2041	6165
2042	5980
2043	6167
2044	6169
2045	6172
2046	6181
2047	6185
2048	6188
2049	1500
2050	6191
2051	6192
2052	6193
2053	6195
2054	6197
2055	6200
2056	6201
2057	6204
2058	6207
2059	6211
2060	6215
2061	6155
2062	6218
2063	6220
2064	2637
2065	6221
2066	6225
2067	6232
2068	6233
2069	6236
2070	6237
2071	6240
2072	6241
2073	6244
2074	6247
2075	6250
2076	6262
2077	6264
2078	6266
2079	556
2080	6268
2081	6270
2082	6271
2083	6274
2084	2050
2085	6276
2086	6277
2087	6278
2088	6279
2089	6281
2090	6284
2091	6285
2092	6288
2093	6291
2094	6292
2095	6295
2096	2578
2097	6297
2098	5381
2099	6298
2100	6300
2101	6301
2102	6302
2103	6309
2104	6311
2105	6313
2106	6314
2107	6315
2108	6320
2109	6321
2110	6322
2111	6325
2112	6328
2113	6329
2114	6331
2115	4346
2116	6333
2117	5127
2118	6334
2119	6338
2120	6342
2121	6343
2122	3887
2123	6344
2124	6347
2125	6349
2126	6351
2127	4555
2128	6353
2129	1988
2130	6355
2131	3319
2132	6358
2133	6361
2134	6370
2135	780
2136	6374
2137	6378
2138	6381
2139	6383
2140	4781
2141	6390
2142	6393
2143	6395
2144	6403
2145	6406
2146	6409
2147	6412
2148	6414
2149	6417
2150	6420
2151	6422
2152	6425
2153	6428
2154	6429
2155	6431
2156	6434
2157	6436
2158	6440
2159	6442
2160	6446
2161	6449
2162	6451
2163	586
2164	6454
2165	1201
2166	6459
2167	6462
2168	6465
2169	6466
2170	6467
2171	6470
2172	6472
2173	6473
2174	6474
2175	6479
2176	6480
2177	6481
2178	6482
2179	6483
2180	5936
2181	6487
2182	6489
2183	6492
2184	6494
2185	6496
2186	6497
2187	6498
2188	6501
2189	6506
2190	6508
2191	6511
2192	6512
2193	6515
2194	6517
2195	6519
2196	1885
2197	6522
2198	6533
2199	6536
2200	6540
2201	6541
2202	6545
2203	6546
2204	6547
2205	6549
2206	6550
2207	6554
2208	6556
2209	6557
2210	6558
2211	4131
2212	4637
2213	6559
2214	5834
2215	6561
2216	6564
2217	6566
2218	6568
2219	6570
2220	6573
2221	6574
2222	6576
2223	6584
2224	6585
2225	6587
2226	5428
2227	6588
2228	6590
2229	3669
2230	6502
2231	6593
2232	6118
2233	6595
2234	6598
2235	6600
2236	6601
2237	4609
2238	6604
2239	6605
2240	6607
2241	6608
2242	6464
2243	6612
2244	6618
2245	6621
2246	6622
2247	6624
2248	5634
2249	6626
2250	6629
2251	5379
2252	6630
2253	6631
2254	6634
2255	6636
2256	6637
2257	6639
2258	6642
2259	6643
2260	6644
2261	6590
2262	6645
2263	6647
2264	6648
2265	6649
2266	6651
2267	6652
2268	6654
2269	6657
2270	6658
2271	6659
2272	5358
2273	6663
2274	6664
2275	4212
2276	6665
2277	6666
2278	4646
2279	6667
2280	6670
2281	4386
2282	6673
2283	6674
2284	6677
2285	3967
2286	4461
2287	6681
2288	6682
2289	6683
2290	6686
2291	6687
2292	6689
2293	6691
2294	5118
2295	6693
2296	6694
2297	6698
2298	6700
2299	6704
2300	5157
2301	6705
2302	3431
2303	6707
2304	6710
2305	6711
2306	5534
2307	6714
2308	6715
2309	6717
2310	6718
2311	6721
2312	3752
2313	6724
2314	6726
2315	6728
2316	3418
2317	4366
2318	6729
2319	5031
2320	6730
2321	6089
2322	6733
2323	6734
2324	2580
2325	6737
2326	6739
2327	6743
2328	6746
2329	4912
2330	6749
2331	6750
2332	6751
2333	6752
2334	6755
2335	6756
2336	6758
2337	6762
2338	6765
2339	6766
2340	6767
2341	4490
2342	6769
2343	6771
2344	2325
2345	6775
2346	6777
2347	6779
2348	5400
2349	6783
2350	6785
2351	6787
2352	6789
2353	6792
2354	6793
2355	6795
2356	6798
2357	6799
2358	6800
2359	6803
2360	6805
2361	6807
2362	6810
2363	6813
2364	6814
2365	1118
2366	6816
2367	6301
2368	6819
2369	6823
2370	6826
2371	5638
2372	6827
2373	6829
2374	6830
2375	6831
2376	6833
2377	6836
2378	6840
2379	6842
2380	6844
2381	6758
2382	6846
2383	6847
2384	6848
2385	6850
2386	6852
2387	4713
2388	6854
2389	6856
2390	6858
2391	6862
2392	6863
2393	6865
2394	6866
2395	6870
2396	6872
2397	6873
2398	6876
2399	6879
2400	6880
2401	6884
2402	6885
2403	6886
2404	6888
2405	6889
2406	6890
2407	6892
2408	6895
2409	6898
2410	3800
2411	6899
2412	6902
2413	6904
2414	6905
2415	6906
2416	3731
2417	6908
2418	6806
2419	4408
2420	6911
2421	5460
2422	5771
2423	6912
2424	6915
2425	6917
2426	6920
2427	6922
2428	2902
2429	6929
2430	6932
2431	6933
2432	6934
2433	6935
2434	6938
2435	6939
2436	6375
2437	6942
2438	6525
2439	6294
2440	6946
2441	6061
2442	1310
2443	6947
2444	2592
2445	6949
2446	6951
2447	6952
2448	3359
2449	6955
2450	3100
2451	6957
2452	6959
2453	6961
2454	6962
2455	3642
2456	6963
2457	6965
2458	6967
2459	6970
2460	6971
2461	6972
2462	6975
2463	6976
2464	6980
2465	6981
2466	6984
2467	6986
2468	6990
2469	6998
2470	7001
2471	7004
2472	7005
2473	7008
2474	7009
2475	7011
2476	7012
2477	7015
2478	7018
2479	7021
2480	7024
2481	7026
2482	7029
2483	7031
2484	7035
2485	6657
2486	6762
2487	7037
2488	7040
2489	7041
2490	7044
2491	7046
2492	7049
2493	7050
2494	7053
2495	7056
2496	3513
2497	7059
2498	7062
2499	7065
2500	7067
2501	6510
2502	7069
2503	7072
2504	7073
2505	1966
2506	7074
2507	7077
2508	7082
2509	3947
2510	7086
2511	5807
2512	7089
2513	7090
2514	7092
2515	5839
2516	6534
2517	7094
2518	7096
2519	7098
2520	7099
2521	7100
2522	7104
2523	7107
2524	4278
2525	7110
2526	7111
2527	7115
2528	7117
2529	7120
2530	7121
2531	7122
2532	7123
2533	2221
2534	5724
