uid	iid
106	506
107	507
107	508
107	509
107	510
107	511
108	512
108	513
108	514
108	515
108	516
109	157
109	517
109	518
109	519
109	520
110	48
110	64
110	521
111	522
111	523
111	524
111	525
111	526
112	469
112	527
112	528
112	529
112	530
113	531
113	532
113	533
114	89
114	534
114	535
114	536
114	537
115	273
115	283
115	538
115	539
115	540
115	541
116	542
116	543
116	544
116	545
116	546
117	530
117	547
117	548
117	549
117	550
117	551
117	552
117	553
118	60
118	250
118	554
118	555
118	556
119	557
119	558
119	559
119	560
119	561
120	562
120	563
120	564
120	565
121	566
121	567
121	568
121	569
121	570
122	358
122	571
122	572
122	573
123	574
123	575
123	576
123	577
124	578
124	579
124	580
124	581
124	582
125	583
125	584
125	585
125	586
125	587
126	70
126	588
126	589
126	590
126	591
127	98
127	592
127	593
127	594
127	595
127	596
128	505
128	597
128	598
128	599
128	600
128	601
129	602
129	603
129	604
129	605
130	606
130	607
130	608
130	609
130	610
131	611
131	612
131	613
131	614
132	444
132	615
132	616
132	617
132	618
132	619
133	620
133	621
133	622
134	60
134	470
134	623
134	624
134	625
134	626
134	627
134	628
134	629
135	465
135	468
135	630
135	631
135	632
136	633
136	634
136	635
136	636
136	637
136	638
137	26
137	181
137	639
137	640
137	641
137	642
137	643
137	644
138	185
138	645
138	646
138	647
138	648
139	649
139	650
139	651
139	652
140	21
140	495
140	653
140	654
140	655
140	656
140	657
141	70
141	658
141	659
142	302
142	609
142	660
142	661
143	26
143	48
143	71
143	157
144	662
144	663
144	664
144	665
144	666
145	89
145	667
145	668
145	669
145	670
145	671
146	297
146	672
146	673
146	674
146	675
146	676
147	358
147	416
147	677
147	678
147	679
147	680
148	681
148	682
148	683
148	684
148	685
148	686
148	687
149	680
149	688
149	689
149	690
149	691
150	375
150	692
150	693
151	140
151	371
151	694
151	695
151	696
152	239
152	566
152	697
152	698
152	699
152	700
152	701
152	702
152	703
152	704
152	705
152	706
152	707
152	708
153	692
153	709
153	710
153	711
153	712
153	713
153	714
153	715
154	77
154	716
154	717
154	718
155	59
155	60
155	719
155	720
155	721
155	722
156	659
156	723
156	724
156	725
156	726
156	727
157	272
157	728
157	729
157	730
157	731
157	732
158	89
158	733
158	734
158	735
158	736
158	737
159	137
159	738
159	739
159	740
159	741
159	742
160	107
160	237
160	634
160	743
160	744
160	745
160	746
160	747
160	748
160	749
160	750
160	751
160	752
161	753
161	754
161	755
161	756
161	757
161	758
161	759
161	760
161	761
161	762
162	135
162	763
162	764
162	765
162	766
163	279
163	516
163	734
163	767
163	768
163	769
164	157
164	722
164	770
165	55
165	114
165	255
165	649
165	771
165	772
166	60
166	615
166	770
166	773
166	774
167	89
167	363
167	584
167	775
167	776
167	777
168	778
168	779
168	780
168	781
168	782
169	46
169	125
169	156
169	783
169	784
169	785
170	89
170	786
170	787
170	788
171	789
171	790
171	791
172	104
172	278
172	792
172	793
172	794
172	795
172	796
172	797
172	798
172	799
172	800
172	801
172	802
173	803
173	804
173	805
173	806
174	64
174	71
174	511
174	807
174	808
174	809
174	810
174	811
175	613
175	812
175	813
176	814
176	815
176	816
176	817
177	791
177	818
177	819
177	820
178	350
178	821
178	822
178	823
179	320
179	824
179	825
180	826
180	827
180	828
180	829
180	830
181	690
181	831
181	832
181	833
182	723
182	834
182	835
182	836
182	837
183	139
183	838
183	839
184	321
184	840
184	841
184	842
185	843
185	844
185	845
185	846
185	847
186	628
186	848
186	849
186	850
187	126
187	851
187	852
187	853
187	854
187	855
187	856
187	857
187	858
187	859
188	860
188	861
188	862
188	863
188	864
188	865
189	365
189	866
189	867
189	868
189	869
189	870
189	871
189	872
189	873
190	70
190	874
190	875
190	876
190	877
190	878
190	879
191	880
191	881
191	882
191	883
191	884
191	885
191	886
191	887
192	148
192	313
192	888
192	889
193	890
193	891
193	892
194	893
194	894
194	895
194	896
194	897
195	795
195	898
195	899
196	155
196	667
196	900
196	901
196	902
197	903
197	904
197	905
197	906
197	907
198	194
198	358
198	791
198	908
198	909
199	125
199	126
199	140
199	290
199	716
199	721
199	910
199	911
199	912
199	913
200	15
200	546
200	914
200	915
200	916
200	917
201	235
201	691
201	827
201	918
201	919
201	920
201	921
201	922
201	923
201	924
201	925
201	926
201	927
201	928
201	929
201	930
202	363
202	448
202	931
203	932
203	933
203	934
203	935
203	936
203	937
203	938
203	939
203	940
203	941
203	942
203	943
203	944
203	945
203	946
203	947
203	948
203	949
204	950
204	951
204	952
204	953
205	491
205	810
205	954
205	955
205	956
206	17
206	957
206	958
206	959
207	960
207	961
207	962
208	48
208	963
208	964
209	64
209	257
209	734
209	965
209	966
209	967
209	968
210	140
210	504
210	691
210	969
210	970
210	971
210	972
211	973
211	974
211	975
212	976
212	977
212	978
212	979
212	980
213	26
213	70
213	981
213	982
213	983
213	984
214	484
214	758
214	759
214	985
214	986
214	987
214	988
214	989
214	990
215	599
215	914
215	991
215	992
215	993
215	994
215	995
215	996
215	997
216	998
216	999
216	1000
216	1001
216	1002
217	51
217	1003
217	1004
217	1005
217	1006
217	1007
217	1008
218	417
218	1009
218	1010
218	1011
219	64
219	751
219	1012
219	1013
219	1014
219	1015
220	120
220	155
220	1016
220	1017
221	1018
221	1019
221	1020
221	1021
222	218
222	1022
222	1023
223	1024
223	1025
223	1026
223	1027
223	1028
224	157
224	185
224	788
224	812
224	1029
224	1030
224	1031
224	1032
224	1033
224	1034
224	1035
224	1036
224	1037
225	1038
225	1039
225	1040
225	1041
225	1042
225	1043
225	1044
225	1045
225	1046
225	1047
225	1048
226	126
226	151
226	185
226	1049
226	1050
227	936
227	1006
227	1051
227	1052
227	1053
227	1054
227	1055
227	1056
227	1057
228	899
228	1037
228	1058
228	1059
228	1060
228	1061
228	1062
228	1063
228	1064
228	1065
228	1066
229	405
229	1067
229	1068
230	1069
230	1070
230	1071
230	1072
231	140
231	1073
231	1074
231	1075
231	1076
231	1077
231	1078
232	1079
232	1080
232	1081
232	1082
233	64
233	71
233	1083
233	1084
233	1085
233	1086
234	32
234	185
234	1087
234	1088
234	1089
235	1090
235	1091
235	1092
235	1093
236	257
236	258
236	1094
236	1095
236	1096
237	257
237	559
237	806
237	1097
237	1098
237	1099
237	1100
237	1101
238	825
238	924
238	1049
238	1102
239	1103
239	1104
239	1105
239	1106
239	1107
240	572
240	1108
240	1109
240	1110
240	1111
240	1112
241	181
241	1113
241	1114
241	1115
241	1116
242	447
242	678
242	1117
242	1118
242	1119
243	60
243	773
243	1120
244	1121
244	1122
244	1123
245	138
245	787
245	1124
245	1125
245	1126
246	321
246	751
246	1127
246	1128
246	1129
247	1130
247	1131
247	1132
247	1133
247	1134
247	1135
248	105
248	880
248	1136
248	1137
248	1138
248	1139
248	1140
248	1141
249	250
249	1142
249	1143
249	1144
249	1145
250	429
250	996
250	1146
250	1147
250	1148
250	1149
250	1150
250	1151
251	465
251	600
251	630
251	632
251	1035
251	1152
251	1153
251	1154
251	1155
251	1156
251	1157
252	787
252	850
252	968
252	1158
252	1159
253	187
253	416
253	564
253	1009
253	1160
253	1161
253	1162
254	36
254	926
254	1163
255	1164
255	1165
255	1166
255	1167
255	1168
255	1169
255	1170
256	51
256	666
256	1171
256	1172
256	1173
257	548
257	584
257	1174
257	1175
257	1176
257	1177
257	1178
258	283
258	1179
258	1180
259	422
259	1181
259	1182
259	1183
259	1184
260	135
260	460
260	1185
260	1186
260	1187
261	15
261	1188
261	1189
261	1190
262	565
262	1191
262	1192
262	1193
262	1194
263	416
263	536
263	1195
263	1196
263	1197
263	1198
264	164
264	417
264	1199
265	630
265	1200
265	1201
266	133
266	1202
266	1203
266	1204
267	89
267	1177
267	1205
267	1206
267	1207
267	1208
267	1209
268	954
268	1094
268	1210
268	1211
268	1212
269	310
269	1213
269	1214
269	1215
270	492
270	777
270	1216
270	1217
270	1218
271	678
271	743
271	1219
271	1220
271	1221
271	1222
272	283
272	552
272	637
272	1223
272	1224
273	71
273	953
273	1225
274	157
274	756
274	954
274	1226
274	1227
274	1228
275	1229
275	1230
275	1231
275	1232
276	1060
276	1233
276	1234
276	1235
276	1236
276	1237
277	1238
277	1239
277	1240
277	1241
278	984
278	1123
278	1242
278	1243
279	209
279	692
279	1244
279	1245
279	1246
280	504
280	1247
280	1248
280	1249
280	1250
281	48
281	1251
281	1252
281	1253
281	1254
281	1255
282	1256
282	1257
282	1258
282	1259
283	1260
283	1261
283	1262
284	474
284	570
284	958
284	1237
284	1263
284	1264
284	1265
284	1266
284	1267
284	1268
284	1269
284	1270
284	1271
284	1272
285	98
285	126
285	340
285	788
285	1263
285	1273
285	1274
285	1275
286	320
286	788
286	1276
286	1277
286	1278
287	714
287	1279
287	1280
287	1281
287	1282
287	1283
287	1284
287	1285
287	1286
287	1287
287	1288
288	954
288	1020
288	1052
288	1289
288	1290
288	1291
289	1292
289	1293
289	1294
289	1295
290	1296
290	1297
290	1298
290	1299
291	511
291	1300
291	1301
291	1302
291	1303
291	1304
292	738
292	834
292	1305
292	1306
292	1307
292	1308
292	1309
293	1310
293	1311
293	1312
293	1313
294	1314
294	1315
294	1316
294	1317
294	1318
295	613
295	1049
295	1319
295	1320
295	1321
295	1322
296	777
296	1323
296	1324
296	1325
297	1326
297	1327
297	1328
298	1329
298	1330
298	1331
298	1332
298	1333
299	416
299	804
299	1334
300	1335
300	1336
300	1337
300	1338
301	649
301	1339
301	1340
301	1341
301	1342
301	1343
302	358
302	510
302	1155
302	1160
302	1344
302	1345
303	915
303	1255
303	1346
303	1347
303	1348
304	562
304	642
304	1349
304	1350
305	873
305	989
305	1351
305	1352
305	1353
306	1019
306	1354
306	1355
306	1356
307	1357
307	1358
307	1359
308	48
308	126
308	649
308	1360
308	1361
309	321
309	1362
309	1363
309	1364
309	1365
310	70
310	1366
310	1367
310	1368
310	1369
311	88
311	417
311	1321
311	1370
311	1371
311	1372
311	1373
311	1374
311	1375
311	1376
311	1377
311	1378
311	1379
312	60
312	1380
312	1381
312	1382
312	1383
313	585
313	1384
313	1385
314	1
314	235
314	1386
314	1387
315	48
315	1388
315	1389
315	1390
316	1391
316	1392
316	1393
316	1394
317	1384
317	1395
317	1396
317	1397
317	1398
317	1399
317	1400
317	1401
318	609
318	727
318	954
318	968
318	1402
318	1403
318	1404
319	1365
319	1405
319	1406
319	1407
320	445
320	1369
320	1408
321	257
321	1409
321	1410
321	1411
321	1412
322	1021
322	1413
322	1414
322	1415
322	1416
323	39
323	131
323	237
323	1417
323	1418
323	1419
323	1420
323	1421
323	1422
324	1423
324	1424
324	1425
325	411
325	1426
325	1427
326	927
326	1428
326	1429
326	1430
326	1431
326	1432
327	417
327	1170
327	1433
328	967
328	1058
328	1121
328	1434
329	1435
329	1436
329	1437
329	1438
330	468
330	630
330	636
330	1439
330	1440
331	48
331	719
331	994
331	1441
331	1442
332	915
332	917
332	993
332	1443
332	1444
332	1445
332	1446
332	1447
332	1448
333	417
333	1169
333	1426
333	1449
333	1450
333	1451
334	283
334	471
334	509
334	1452
334	1453
334	1454
334	1455
334	1456
334	1457
335	804
335	1197
335	1198
335	1458
336	392
336	635
336	1459
336	1460
336	1461
337	796
337	1462
337	1463
337	1464
337	1465
337	1466
338	511
338	692
338	984
338	1216
338	1467
338	1468
338	1469
338	1470
338	1471
338	1472
338	1473
338	1474
339	283
339	474
339	1055
339	1475
339	1476
339	1477
339	1478
340	1479
340	1480
340	1481
340	1482
341	1483
341	1484
341	1485
341	1486
342	36
342	1487
342	1488
342	1489
342	1490
342	1491
342	1492
342	1493
342	1494
343	1495
343	1496
343	1497
344	131
344	140
344	771
344	1498
344	1499
344	1500
344	1501
345	1502
345	1503
345	1504
345	1505
345	1506
345	1507
345	1508
345	1509
345	1510
345	1511
345	1512
345	1513
346	1497
346	1514
346	1515
346	1516
346	1517
347	1518
347	1519
347	1520
348	169
348	1521
348	1522
348	1523
348	1524
349	379
349	1525
349	1526
349	1527
349	1528
350	1016
350	1052
350	1161
350	1529
350	1530
350	1531
350	1532
350	1533
351	88
351	416
351	803
351	1534
351	1535
351	1536
351	1537
351	1538
352	1539
352	1540
352	1541
352	1542
353	36
353	139
353	1543
353	1544
353	1545
354	157
354	1308
354	1546
354	1547
354	1548
354	1549
355	681
355	1550
355	1551
356	1552
356	1553
356	1554
356	1555
357	157
357	1556
357	1557
357	1558
358	181
358	1559
358	1560
358	1561
358	1562
359	47
359	281
359	459
359	711
359	968
359	1216
359	1486
359	1563
359	1564
359	1565
359	1566
359	1567
359	1568
359	1569
359	1570
359	1571
359	1572
359	1573
359	1574
359	1575
360	1102
360	1576
360	1577
361	469
361	470
361	600
361	632
361	754
361	1035
361	1578
361	1579
361	1580
361	1581
361	1582
361	1583
361	1584
361	1585
361	1586
362	887
362	1587
362	1588
362	1589
362	1590
362	1591
362	1592
363	64
363	71
363	124
363	810
364	1055
364	1240
364	1593
364	1594
364	1595
364	1596
365	1333
365	1597
365	1598
365	1599
365	1600
366	988
366	1395
366	1601
366	1602
366	1603
367	1057
367	1604
367	1605
367	1606
368	198
368	417
368	465
368	630
368	1177
368	1607
368	1608
368	1609
369	675
369	1610
369	1611
369	1612
369	1613
369	1614
370	48
370	1615
370	1616
370	1617
370	1618
370	1619
370	1620
370	1621
370	1622
371	1623
371	1624
371	1625
371	1626
372	155
372	546
372	692
372	1181
372	1627
372	1628
372	1629
373	470
373	600
373	630
373	1440
373	1630
374	467
374	600
374	1583
375	1286
375	1631
375	1632
376	801
376	1037
376	1630
376	1633
376	1634
377	125
377	954
377	1635
377	1636
377	1637
377	1638
378	614
378	1639
378	1640
378	1641
378	1642
379	164
379	613
379	1170
379	1643
379	1644
379	1645
380	661
380	1646
380	1647
380	1648
380	1649
380	1650
380	1651
381	1389
381	1652
381	1653
381	1654
382	881
382	1655
382	1656
383	48
383	155
383	185
383	511
383	557
383	788
383	1521
383	1657
383	1658
383	1659
383	1660
383	1661
383	1662
383	1663
383	1664
383	1665
383	1666
384	930
384	1205
384	1667
384	1668
384	1669
385	560
385	570
385	1226
385	1670
385	1671
385	1672
385	1673
386	350
386	681
386	1674
386	1675
386	1676
386	1677
386	1678
387	28
387	416
387	1364
387	1679
388	385
388	1680
388	1681
388	1682
389	559
389	570
389	721
389	1683
389	1684
390	143
390	504
390	1341
390	1685
390	1686
391	21
391	449
391	1687
391	1688
391	1689
392	423
392	1690
392	1691
392	1692
392	1693
393	139
393	1694
393	1695
394	1160
394	1696
394	1697
395	1698
395	1699
395	1700
395	1701
395	1702
396	1703
396	1704
396	1705
396	1706
396	1707
396	1708
397	21
397	77
397	700
397	1709
397	1710
397	1711
398	64
398	283
398	675
398	1268
398	1440
398	1712
398	1713
398	1714
399	336
399	1715
399	1716
399	1717
399	1718
399	1719
399	1720
399	1721
399	1722
400	377
400	504
400	1510
401	250
401	251
401	1198
401	1723
401	1724
402	927
402	1725
402	1726
402	1727
402	1728
402	1729
402	1730
402	1731
402	1732
403	164
403	330
403	1209
403	1733
403	1734
403	1735
404	1736
404	1737
404	1738
405	283
405	1057
405	1739
405	1740
405	1741
406	1018
406	1742
406	1743
406	1744
407	1745
407	1746
407	1747
407	1748
408	777
408	1749
408	1750
408	1751
409	1041
409	1143
409	1160
409	1309
409	1752
409	1753
409	1754
409	1755
410	475
410	1582
410	1756
411	1757
411	1758
411	1759
411	1760
412	131
412	457
412	459
412	570
412	1016
412	1187
412	1761
413	277
413	559
413	1762
413	1763
413	1764
413	1765
413	1766
414	1767
414	1768
414	1769
414	1770
414	1771
415	962
415	1329
415	1772
415	1773
416	812
416	1774
416	1775
416	1776
417	1777
417	1778
417	1779
417	1780
418	48
418	1781
418	1782
418	1783
419	164
419	909
419	1572
419	1784
419	1785
419	1786
419	1787
420	64
420	953
420	1788
420	1789
420	1790
420	1791
421	1473
421	1792
421	1793
421	1794
421	1795
422	1796
422	1797
422	1798
422	1799
423	129
423	744
423	1800
423	1801
423	1802
424	1330
424	1803
424	1804
424	1805
425	48
425	321
425	322
425	417
425	788
425	1806
425	1807
426	1808
426	1809
426	1810
426	1811
426	1812
427	601
427	1813
427	1814
428	1815
428	1816
428	1817
429	780
429	958
429	1330
429	1818
429	1819
429	1820
429	1821
429	1822
429	1823
429	1824
430	1825
430	1826
430	1827
430	1828
431	1089
431	1252
431	1829
431	1830
431	1831
432	1832
432	1833
432	1834
433	1170
433	1835
433	1836
433	1837
434	229
434	654
434	1384
434	1500
434	1838
434	1839
434	1840
434	1841
434	1842
434	1843
434	1844
434	1845
434	1846
435	71
435	499
435	810
435	1056
435	1565
435	1847
435	1848
435	1849
435	1850
435	1851
435	1852
435	1853
435	1854
435	1855
435	1856
435	1857
435	1858
435	1859
435	1860
435	1861
436	70
436	83
436	104
436	125
436	126
436	185
436	240
436	267
436	502
436	544
436	545
436	648
436	649
436	721
436	802
436	863
436	870
436	993
436	1052
436	1079
436	1216
436	1367
436	1434
436	1862
436	1863
436	1864
436	1865
436	1866
436	1867
436	1868
436	1869
436	1870
436	1871
436	1872
436	1873
436	1874
436	1875
436	1876
436	1877
436	1878
436	1879
436	1880
436	1881
436	1882
436	1883
436	1884
436	1885
436	1886
436	1887
436	1888
436	1889
437	1890
437	1891
437	1892
437	1893
437	1894
437	1895
437	1896
438	373
438	1458
438	1897
438	1898
438	1899
439	39
439	741
439	780
439	953
439	1900
439	1901
440	60
440	125
440	185
440	511
440	570
440	1902
440	1903
441	787
441	1020
441	1778
441	1899
441	1904
441	1905
442	1216
442	1906
442	1907
442	1908
443	48
443	71
443	181
443	1909
443	1910
443	1911
443	1912
444	278
444	1265
444	1913
444	1914
445	48
445	59
445	60
445	81
445	126
446	1152
446	1154
446	1915
446	1916
446	1917
447	1918
447	1919
447	1920
447	1921
447	1922
448	64
448	570
448	1923
448	1924
448	1925
449	3
449	788
449	1066
449	1926
449	1927
450	619
450	628
450	1928
450	1929
450	1930
451	485
451	750
451	1931
451	1932
452	169
452	1177
452	1933
452	1934
453	1157
453	1337
453	1935
454	1936
454	1937
454	1938
454	1939
454	1940
455	164
455	214
455	566
455	1941
455	1942
456	89
456	399
456	787
456	1115
456	1683
456	1943
456	1944
456	1945
456	1946
456	1947
456	1948
456	1949
456	1950
456	1951
457	91
457	1952
457	1953
457	1954
457	1955
457	1956
458	1
458	993
458	1533
458	1957
458	1958
458	1959
458	1960
458	1961
459	1632
459	1962
459	1963
459	1964
460	430
460	1677
460	1965
460	1966
461	167
461	1967
461	1968
461	1969
462	423
462	609
462	1406
462	1606
462	1970
462	1971
462	1972
462	1973
463	580
463	1880
463	1944
463	1974
463	1975
463	1976
464	460
464	1977
464	1978
464	1979
464	1980
465	1981
465	1982
465	1983
465	1984
466	1985
466	1986
466	1987
466	1988
466	1989
467	691
467	788
467	1216
467	1990
467	1991
467	1992
468	748
468	1160
468	1216
468	1993
468	1994
469	164
469	1995
469	1996
469	1997
469	1998
470	580
470	1999
470	2000
470	2001
470	2002
470	2003
471	825
471	1471
471	2004
472	1367
472	1429
472	2005
472	2006
472	2007
472	2008
472	2009
473	1576
473	2010
473	2011
473	2012
473	2013
474	1226
474	1265
474	2014
474	2015
474	2016
475	139
475	210
475	373
475	628
475	1117
475	1177
475	2017
475	2018
475	2019
475	2020
476	6
476	2021
476	2022
476	2023
477	1013
477	2024
477	2025
477	2026
477	2027
477	2028
478	2029
478	2030
478	2031
478	2032
478	2033
479	1666
479	2034
479	2035
479	2036
479	2037
480	60
480	721
480	795
480	1822
480	2038
480	2039
480	2040
480	2041
481	37
481	704
481	1962
481	2042
481	2043
481	2044
481	2045
481	2046
482	36
482	478
482	692
482	1057
482	1922
482	2047
483	596
483	898
483	2048
483	2049
483	2050
484	609
484	713
484	870
484	2051
484	2052
484	2053
484	2054
485	791
485	1121
485	2055
485	2056
485	2057
485	2058
486	1352
486	1862
486	2059
486	2060
486	2061
487	250
487	1755
487	2062
487	2063
488	429
488	2064
488	2065
488	2066
489	50
489	81
489	150
489	186
489	1878
489	2067
489	2068
489	2069
490	681
490	2070
490	2071
490	2072
490	2073
491	572
491	1198
491	2074
491	2075
491	2076
492	116
492	792
492	2077
492	2078
492	2079
492	2080
492	2081
493	559
493	1115
493	1336
493	2082
493	2083
493	2084
493	2085
494	470
494	630
494	632
494	660
494	2047
494	2086
495	2087
495	2088
495	2089
496	1058
496	1658
496	1993
496	2090
496	2091
496	2092
496	2093
496	2094
496	2095
496	2096
496	2097
496	2098
496	2099
496	2100
497	44
497	511
497	692
497	693
497	723
497	754
497	761
497	984
497	1546
497	1609
497	1619
497	1659
497	1736
497	1901
497	1925
497	2101
497	2102
497	2103
497	2104
497	2105
497	2106
497	2107
497	2108
497	2109
497	2110
497	2111
497	2112
497	2113
497	2114
497	2115
497	2116
497	2117
497	2118
497	2119
497	2120
497	2121
497	2122
497	2123
497	2124
497	2125
497	2126
497	2127
497	2128
497	2129
497	2130
497	2131
497	2132
497	2133
497	2134
497	2135
497	2136
497	2137
497	2138
497	2139
497	2140
498	26
498	70
498	856
498	1345
498	1700
498	2141
498	2142
499	71
499	320
499	1514
499	2143
499	2144
500	262
500	277
500	1197
500	2145
501	2146
501	2147
501	2148
501	2149
501	2150
502	2040
502	2151
502	2152
502	2153
503	2154
503	2155
503	2156
503	2157
504	2013
504	2158
504	2159
505	140
505	825
505	1029
505	1309
505	2048
506	240
506	469
506	632
506	686
506	1035
506	1447
506	2082
506	2160
506	2161
506	2162
507	2163
507	2164
507	2165
507	2166
507	2167
508	350
508	2168
508	2169
509	170
509	406
509	1364
509	2170
509	2171
509	2172
509	2173
510	462
510	914
510	1673
510	2174
510	2175
510	2176
510	2177
511	1616
511	2178
511	2179
512	2180
512	2181
512	2182
513	788
513	2183
513	2184
513	2185
514	1634
514	2186
514	2187
514	2188
514	2189
514	2190
514	2191
515	470
515	523
515	2192
515	2193
515	2194
516	48
516	60
516	2195
516	2196
516	2197
516	2198
516	2199
516	2200
516	2201
516	2202
516	2203
517	523
517	754
517	2118
517	2204
517	2205
517	2206
518	1265
518	2207
518	2208
518	2209
518	2210
519	6
519	48
519	394
519	415
519	2211
520	1854
520	2212
520	2213
520	2214
520	2215
520	2216
521	590
521	868
521	1434
521	1609
521	2217
521	2218
521	2219
521	2220
522	291
522	783
522	1556
522	2221
523	511
523	570
523	676
523	692
523	2222
524	648
524	692
524	2223
524	2224
524	2225
524	2226
524	2227
524	2228
525	691
525	1561
525	1595
525	2229
525	2230
526	465
526	1035
526	1609
526	1713
526	2109
526	2231
527	358
527	968
527	1216
527	1414
527	2231
527	2232
528	61
528	1919
528	2233
528	2234
528	2235
528	2236
528	2237
528	2238
528	2239
529	466
529	2240
529	2241
529	2242
529	2243
529	2244
530	440
530	2245
530	2246
530	2247
530	2248
531	185
531	2249
531	2250
532	181
532	318
532	2251
532	2252
532	2253
533	692
533	1734
533	2254
533	2255
534	1542
534	2256
534	2257
534	2258
534	2259
535	474
535	958
535	2260
535	2261
535	2262
536	320
536	1277
536	2263
536	2264
536	2265
537	938
537	984
537	2266
537	2267
537	2268
537	2269
537	2270
538	185
538	2250
538	2271
538	2272
538	2273
539	89
539	283
539	1175
539	2274
540	1101
540	2275
540	2276
540	2277
540	2278
541	59
541	498
541	1674
541	2279
541	2280
541	2281
542	503
542	1513
542	2282
542	2283
542	2284
543	2285
543	2286
543	2287
543	2288
544	609
544	740
544	923
544	1719
544	2289
545	2290
545	2291
545	2292
545	2293
546	740
546	1300
546	1800
546	2294
546	2295
546	2296
547	156
547	323
547	382
547	845
547	1049
