uid	iid
167	89
167	363
167	584
167	775
168	778
168	779
168	780
169	46
169	125
169	156
169	783
170	89
170	786
171	789
172	104
172	278
172	792
172	793
172	794
172	795
172	796
172	797
172	798
172	799
172	800
173	803
173	804
174	64
174	71
174	511
174	807
174	808
174	809
175	613
176	814
176	815
177	791
177	818
178	350
178	821
179	320
180	826
180	827
180	828
181	690
181	831
182	723
182	834
182	835
183	139
184	321
184	840
185	843
185	844
185	845
186	628
186	848
187	126
187	851
187	852
187	853
187	854
187	855
187	856
187	857
188	860
188	861
188	862
188	863
189	365
189	866
189	867
189	868
189	869
189	870
189	871
190	70
190	874
190	875
190	876
190	877
191	880
191	881
191	882
191	883
191	884
191	885
192	148
192	313
193	890
194	893
194	894
194	895
195	795
196	155
196	667
196	900
197	903
197	904
197	905
198	194
198	358
198	791
199	125
199	126
199	140
199	290
199	716
199	721
199	910
199	911
200	15
200	546
200	914
200	915
201	235
201	691
201	827
201	918
201	919
201	920
201	921
201	922
201	923
201	924
201	925
201	926
201	927
201	928
202	363
203	932
203	933
203	934
203	935
203	936
203	937
203	938
203	939
203	940
203	941
203	942
203	943
203	944
203	945
203	946
203	947
204	950
204	951
205	491
205	810
205	954
206	17
206	957
207	960
208	48
209	64
209	257
209	734
209	965
209	966
210	140
210	504
210	691
210	969
210	970
211	973
212	976
212	977
212	978
213	26
213	70
213	981
213	982
214	484
214	758
214	759
214	985
214	986
214	987
214	988
215	599
215	914
215	991
215	992
215	993
215	994
215	995
216	998
216	999
216	1000
217	51
217	1003
217	1004
217	1005
217	1006
218	417
218	1009
219	64
219	751
219	1012
219	1013
220	120
220	155
221	1018
221	1019
222	218
223	1024
223	1025
223	1026
224	157
224	185
224	788
224	812
224	1029
224	1030
224	1031
224	1032
224	1033
224	1034
224	1035
225	1038
225	1039
225	1040
225	1041
225	1042
225	1043
225	1044
225	1045
225	1046
226	126
226	151
226	185
227	936
227	1006
227	1051
227	1052
227	1053
227	1054
227	1055
228	899
228	1037
228	1058
228	1059
228	1060
228	1061
228	1062
228	1063
228	1064
229	405
230	1069
230	1070
231	140
231	1073
231	1074
231	1075
231	1076
232	1079
232	1080
233	64
233	71
233	1083
233	1084
234	32
234	185
234	1087
235	1090
235	1091
236	257
236	258
236	1094
237	257
237	559
237	806
237	1097
237	1098
237	1099
238	825
238	924
239	1103
239	1104
239	1105
240	572
240	1108
240	1109
240	1110
241	181
241	1113
241	1114
242	447
242	678
242	1117
243	60
244	1121
245	138
245	787
245	1124
246	321
246	751
246	1127
247	1130
247	1131
247	1132
247	1133
248	105
248	880
248	1136
248	1137
248	1138
248	1139
249	250
249	1142
249	1143
250	429
250	996
250	1146
250	1147
250	1148
250	1149
251	465
251	600
251	630
251	632
251	1035
251	1152
251	1153
251	1154
251	1155
252	787
252	850
252	968
253	187
253	416
253	564
253	1009
253	1160
254	36
255	1164
255	1165
255	1166
255	1167
255	1168
256	51
256	666
256	1171
257	548
257	584
257	1174
257	1175
257	1176
258	283
259	422
259	1181
259	1182
260	135
260	460
260	1185
261	15
261	1188
262	565
262	1191
262	1192
263	416
263	536
263	1195
263	1196
264	164
265	630
266	133
266	1202
267	89
267	1177
267	1205
267	1206
267	1207
268	954
268	1094
268	1210
269	310
269	1213
270	492
270	777
270	1216
271	678
271	743
271	1219
271	1220
272	283
272	552
272	637
273	71
274	157
274	756
274	954
274	1226
275	1229
275	1230
276	1060
276	1233
276	1234
276	1235
277	1238
277	1239
278	984
278	1123
279	209
279	692
279	1244
280	504
280	1247
280	1248
281	48
281	1251
281	1252
281	1253
282	1256
282	1257
283	1260
284	474
284	570
284	958
284	1237
284	1263
284	1264
284	1265
284	1266
284	1267
284	1268
284	1269
284	1270
285	98
285	126
285	340
285	788
285	1263
285	1273
286	320
286	788
286	1276
287	714
287	1279
287	1280
287	1281
287	1282
287	1283
287	1284
287	1285
287	1286
288	954
288	1020
288	1052
288	1289
289	1292
289	1293
290	1296
290	1297
291	511
291	1300
291	1301
291	1302
292	738
292	834
292	1305
292	1306
292	1307
293	1310
293	1311
294	1314
294	1315
294	1316
295	613
295	1049
295	1319
295	1320
296	777
296	1323
297	1326
298	1329
298	1330
298	1331
299	416
300	1335
300	1336
301	649
301	1339
301	1340
301	1341
302	358
302	510
302	1155
302	1160
303	915
303	1255
303	1346
304	562
304	642
305	873
305	989
305	1351
306	1019
306	1354
307	1357
308	48
308	126
308	649
309	321
309	1362
309	1363
310	70
310	1366
310	1367
311	88
311	417
311	1321
311	1370
311	1371
311	1372
311	1373
311	1374
311	1375
311	1376
311	1377
312	60
312	1380
312	1381
313	585
314	1
314	235
315	48
315	1388
316	1391
316	1392
317	1384
317	1395
317	1396
317	1397
317	1398
317	1399
318	609
318	727
318	954
318	968
318	1402
319	1365
319	1405
320	445
321	257
321	1409
321	1410
322	1021
322	1413
322	1414
323	39
323	131
323	237
323	1417
323	1418
323	1419
323	1420
324	1423
325	411
326	927
326	1428
326	1429
326	1430
327	417
328	967
328	1058
329	1435
329	1436
330	468
330	630
330	636
331	48
331	719
331	994
332	915
332	917
332	993
332	1443
332	1444
332	1445
332	1446
333	417
333	1169
333	1426
333	1449
334	283
334	471
334	509
334	1452
334	1453
334	1454
334	1455
335	804
335	1197
336	392
336	635
336	1459
337	796
337	1462
337	1463
337	1464
338	511
338	692
338	984
338	1216
338	1467
338	1468
338	1469
338	1470
338	1471
338	1472
339	283
339	474
339	1055
339	1475
339	1476
340	1479
340	1480
341	1483
341	1484
342	36
342	1487
342	1488
342	1489
342	1490
342	1491
342	1492
343	1495
344	131
344	140
344	771
344	1498
344	1499
345	1502
345	1503
345	1504
345	1505
345	1506
345	1507
345	1508
345	1509
345	1510
345	1511
346	1497
346	1514
346	1515
347	1518
348	169
348	1521
348	1522
349	379
349	1525
349	1526
350	1016
350	1052
350	1161
350	1529
350	1530
350	1531
351	88
351	416
351	803
351	1534
351	1535
351	1536
352	1539
352	1540
353	36
353	139
353	1543
354	157
354	1308
354	1546
354	1547
355	681
356	1552
356	1553
357	157
357	1556
358	181
358	1559
358	1560
359	47
359	281
359	459
359	711
359	968
359	1216
359	1486
359	1563
359	1564
359	1565
359	1566
359	1567
359	1568
359	1569
359	1570
359	1571
359	1572
359	1573
360	1102
361	469
361	470
361	600
361	632
361	754
361	1035
361	1578
361	1579
361	1580
361	1581
361	1582
361	1583
361	1584
362	887
362	1587
362	1588
362	1589
362	1590
363	64
363	71
364	1055
364	1240
364	1593
364	1594
365	1333
365	1597
365	1598
366	988
366	1395
366	1601
367	1057
367	1604
368	198
368	417
368	465
368	630
368	1177
368	1607
369	675
369	1610
369	1611
369	1612
370	48
370	1615
370	1616
370	1617
370	1618
370	1619
370	1620
371	1623
371	1624
372	155
372	546
372	692
372	1181
372	1627
373	470
373	600
373	630
374	467
375	1286
376	801
376	1037
376	1630
377	125
377	954
377	1635
377	1636
378	614
378	1639
378	1640
379	164
379	613
379	1170
379	1643
380	661
380	1646
380	1647
380	1648
380	1649
381	1389
381	1652
382	881
383	48
383	155
383	185
383	511
383	557
383	788
383	1521
383	1657
383	1658
383	1659
383	1660
383	1661
383	1662
383	1663
383	1664
384	930
384	1205
384	1667
385	560
385	570
385	1226
385	1670
385	1671
386	350
386	681
386	1674
386	1675
386	1676
387	28
387	416
388	385
388	1680
389	559
389	570
389	721
390	143
390	504
390	1341
391	21
391	449
391	1687
392	423
392	1690
392	1691
393	139
394	1160
395	1698
395	1699
395	1700
396	1703
396	1704
396	1705
396	1706
397	21
397	77
397	700
397	1709
398	64
398	283
398	675
398	1268
398	1440
398	1712
399	336
399	1715
399	1716
399	1717
399	1718
399	1719
399	1720
400	377
401	250
401	251
401	1198
402	927
402	1725
402	1726
402	1727
402	1728
402	1729
402	1730
403	164
403	330
403	1209
403	1733
404	1736
405	283
405	1057
405	1739
406	1018
406	1742
407	1745
407	1746
408	777
408	1749
409	1041
409	1143
409	1160
409	1309
409	1752
409	1753
410	475
411	1757
411	1758
412	131
412	457
412	459
412	570
412	1016
413	277
413	559
413	1762
413	1763
413	1764
414	1767
414	1768
414	1769
415	962
415	1329
416	812
416	1774
417	1777
417	1778
418	48
418	1781
419	164
419	909
419	1572
419	1784
419	1785
420	64
420	953
420	1788
420	1789
421	1473
421	1792
421	1793
422	1796
422	1797
423	129
423	744
423	1800
424	1330
424	1803
425	48
425	321
425	322
425	417
425	788
426	1808
426	1809
426	1810
427	601
428	1815
429	780
429	958
429	1330
429	1818
429	1819
429	1820
429	1821
429	1822
430	1825
430	1826
431	1089
431	1252
431	1829
432	1832
433	1170
433	1835
434	229
434	654
434	1384
434	1500
434	1838
434	1839
434	1840
434	1841
434	1842
434	1843
434	1844
435	71
435	499
435	810
435	1056
435	1565
435	1847
435	1848
435	1849
435	1850
435	1851
435	1852
435	1853
435	1854
435	1855
435	1856
435	1857
435	1858
435	1859
436	70
436	83
436	104
436	125
436	126
436	185
436	240
436	267
436	502
436	544
436	545
436	648
436	649
436	721
436	802
436	863
436	870
436	993
436	1052
436	1079
436	1216
436	1367
436	1434
436	1862
436	1863
436	1864
436	1865
436	1866
436	1867
436	1868
436	1869
436	1870
436	1871
436	1872
436	1873
436	1874
436	1875
436	1876
436	1877
436	1878
436	1879
436	1880
436	1881
436	1882
436	1883
436	1884
436	1885
436	1886
436	1887
437	1890
437	1891
437	1892
437	1893
437	1894
438	373
438	1458
438	1897
439	39
439	741
439	780
439	953
440	60
440	125
440	185
440	511
440	570
441	787
441	1020
441	1778
441	1899
442	1216
442	1906
443	48
443	71
443	181
443	1909
443	1910
444	278
444	1265
445	48
445	59
445	60
446	1152
446	1154
446	1915
447	1918
447	1919
447	1920
448	64
448	570
448	1923
449	3
449	788
449	1066
450	619
450	628
450	1928
451	485
451	750
452	169
452	1177
453	1157
454	1936
454	1937
454	1938
455	164
455	214
455	566
456	89
456	399
456	787
456	1115
456	1683
456	1943
456	1944
456	1945
456	1946
456	1947
456	1948
456	1949
457	91
457	1952
457	1953
457	1954
458	1
458	993
458	1533
458	1957
458	1958
458	1959
459	1632
459	1962
460	430
460	1677
461	167
461	1967
462	423
462	609
462	1406
462	1606
462	1970
462	1971
463	580
463	1880
463	1944
463	1974
464	460
464	1977
464	1978
465	1981
465	1982
466	1985
466	1986
466	1987
467	691
467	788
467	1216
467	1990
468	748
468	1160
468	1216
469	164
469	1995
469	1996
470	580
470	1999
470	2000
470	2001
471	825
472	1367
472	1429
472	2005
472	2006
472	2007
473	1576
473	2010
473	2011
474	1226
474	1265
474	2014
475	139
475	210
475	373
475	628
475	1117
475	1177
475	2017
475	2018
476	6
476	2021
477	1013
477	2024
477	2025
477	2026
478	2029
478	2030
478	2031
479	1666
479	2034
479	2035
480	60
480	721
480	795
480	1822
480	2038
480	2039
481	37
481	704
481	1962
481	2042
481	2043
481	2044
482	36
482	478
482	692
482	1057
483	596
483	898
483	2048
484	609
484	713
484	870
484	2051
484	2052
485	791
485	1121
485	2055
485	2056
486	1352
486	1862
486	2059
487	250
487	1755
488	429
488	2064
489	50
489	81
489	150
489	186
489	1878
489	2067
490	681
490	2070
490	2071
491	572
491	1198
491	2074
492	116
492	792
492	2077
492	2078
492	2079
493	559
493	1115
493	1336
493	2082
493	2083
494	470
494	630
494	632
494	660
495	2087
496	1058
496	1658
496	1993
496	2090
496	2091
496	2092
496	2093
496	2094
496	2095
496	2096
496	2097
496	2098
497	44
497	511
497	692
497	693
497	723
497	754
497	761
497	984
497	1546
497	1609
497	1619
497	1659
497	1736
497	1901
497	1925
497	2101
497	2102
497	2103
497	2104
497	2105
497	2106
497	2107
497	2108
497	2109
497	2110
497	2111
497	2112
497	2113
497	2114
497	2115
497	2116
497	2117
497	2118
497	2119
497	2120
497	2121
497	2122
497	2123
497	2124
497	2125
497	2126
497	2127
497	2128
497	2129
497	2130
497	2131
497	2132
497	2133
497	2134
497	2135
497	2136
497	2137
497	2138
498	26
498	70
498	856
498	1345
498	1700
499	71
499	320
499	1514
500	262
500	277
501	2146
501	2147
501	2148
502	2040
502	2151
503	2154
503	2155
504	2013
505	140
505	825
505	1029
506	240
506	469
506	632
506	686
506	1035
506	1447
506	2082
506	2160
507	2163
507	2164
507	2165
508	350
509	170
509	406
509	1364
509	2170
509	2171
510	462
510	914
510	1673
510	2174
510	2175
511	1616
512	2180
513	788
513	2183
514	1634
514	2186
514	2187
514	2188
514	2189
515	470
515	523
515	2192
516	48
516	60
516	2195
516	2196
516	2197
516	2198
516	2199
516	2200
516	2201
517	523
517	754
517	2118
517	2204
518	1265
518	2207
518	2208
519	6
519	48
519	394
520	1854
520	2212
520	2213
520	2214
521	590
521	868
521	1434
521	1609
521	2217
521	2218
522	291
522	783
523	511
523	570
523	676
524	648
524	692
524	2223
524	2224
524	2225
524	2226
525	691
525	1561
525	1595
526	465
526	1035
526	1609
526	1713
527	358
527	968
527	1216
527	1414
528	61
528	1919
528	2233
528	2234
528	2235
528	2236
528	2237
529	466
529	2240
529	2241
529	2242
530	440
530	2245
530	2246
531	185
532	181
532	318
532	2251
533	692
533	1734
534	1542
534	2256
534	2257
535	474
535	958
535	2260
536	320
536	1277
536	2263
537	938
537	984
537	2266
537	2267
537	2268
538	185
538	2250
538	2271
539	89
539	283
540	1101
540	2275
540	2276
541	59
541	498
541	1674
541	2279
542	503
542	1513
542	2282
543	2285
543	2286
544	609
544	740
544	923
545	2290
545	2291
546	740
546	1300
546	1800
546	2294
547	156
547	323
547	382
547	845
547	1049
547	1519
547	2297
547	2298
547	2299
547	2300
548	205
548	1015
548	2136
548	2303
548	2304
549	2307
549	2308
549	2309
550	533
550	2312
550	2313
550	2314
551	2317
552	527
552	1219
552	2320
553	914
554	1778
554	1946
554	2325
555	63
555	83
555	1341
555	1886
556	341
556	398
557	89
557	1187
557	1766
557	2331
557	2332
557	2333
557	2334
558	1040
558	2337
558	2338
558	2339
559	22
559	45
559	773
559	2342
560	2345
560	2346
561	21
561	139
561	1336
561	1536
561	2349
561	2350
562	1055
562	1145
562	1153
563	1066
563	2355
564	250
565	2064
566	137
566	458
566	2362
566	2363
566	2364
567	255
567	282
568	2172
568	2368
568	2369
568	2370
568	2371
568	2372
569	2375
569	2376
570	21
570	1064
570	2379
570	2380
571	140
571	1207
571	2383
572	132
572	614
573	531
573	2388
573	2389
574	198
574	469
574	470
575	48
575	1029
575	2392
576	649
576	802
576	1228
576	2395
576	2396
576	2397
577	2168
577	2400
577	2401
578	36
578	737
579	470
579	1160
579	2405
580	32
580	198
580	273
580	465
580	470
580	600
580	1440
581	70
581	1248
581	1439
582	2412
583	456
583	788
583	2415
584	559
584	566
584	2418
584	2419
584	2420
584	2421
584	2422
585	370
585	958
585	2425
585	2426
585	2427
586	47
586	1459
587	2432
588	498
588	2435
589	530
589	986
589	1235
589	2438
589	2439
590	980
590	2442
590	2443
590	2444
590	2445
591	613
591	1076
591	1814
592	198
593	849
594	181
594	1034
594	2354
594	2453
595	649
595	2456
595	2457
596	358
596	617
596	1217
597	164
597	586
597	2461
597	2462
598	1164
598	2465
599	139
599	371
599	445
599	1187
599	2351
599	2468
599	2469
600	2472
600	2473
601	1434
601	1913
602	51
602	640
602	692
602	788
602	1570
602	2060
602	2172
602	2478
603	283
604	1466
604	2365
605	2485
605	2486
605	2487
605	2488
605	2489
606	149
606	2492
607	1934
607	2495
607	2496
608	307
608	756
609	460
609	2325
610	689
611	142
611	994
611	2503
611	2504
612	952
612	2507
613	601
613	636
613	740
613	1152
613	1212
613	1824
613	2270
613	2336
613	2510
613	2511
613	2512
613	2513
613	2514
613	2515
614	2518
615	2521
616	788
616	1404
617	746
617	1207
618	140
618	2528
619	2152
620	2436
621	250
622	2537
622	2538
622	2539
622	2540
622	2541
622	2542
623	358
623	667
623	1189
623	1506
624	1301
624	1460
624	2546
624	2547
624	2548
624	2549
624	2550
624	2551
624	2552
624	2553
624	2554
625	2361
625	2557
625	2558
625	2559
626	258
626	1244
626	2562
627	1483
628	2566
628	2567
628	2568
629	2571
630	113
630	373
630	570
631	330
631	2575
632	2578
632	2579
633	340
633	2582
633	2583
633	2584
634	2587
634	2588
634	2589
634	2590
635	125
635	242
636	79
636	139
636	1616
637	2596
637	2597
638	659
638	1481
639	139
640	2602
640	2603
640	2604
641	1137
641	2607
641	2608
642	1619
642	1788
642	2611
643	26
644	1786
644	2616
644	2617
645	678
646	804
647	135
647	139
647	787
648	1963
648	2626
648	2627
648	2628
649	1860
649	2631
650	238
651	158
652	1016
652	2637
652	2638
653	157
653	2641
654	2054
654	2644
654	2645
654	2646
655	48
655	83
655	125
656	533
656	953
656	1392
656	1393
656	2651
656	2652
657	297
657	2097
657	2126
657	2655
657	2656
658	566
658	583
659	1665
659	1784
659	2660
659	2661
660	64
660	769
660	1055
660	2477
661	139
661	1688
661	2666
662	2416
662	2669
662	2670
662	2671
662	2672
663	1632
663	1734
664	367
664	1700
664	2677
665	2020
666	459
666	1571
667	283
667	1982
667	2354
668	839
668	2364
669	263
669	2688
670	81
670	102
671	546
671	1466
671	1568
671	2243
671	2692
671	2693
671	2694
671	2695
672	1248
672	2222
672	2698
672	2699
673	2562
673	2702
674	936
674	2705
675	137
675	1300
676	873
676	982
676	1352
676	2710
677	887
677	2713
678	1198
678	2716
678	2717
679	2720
679	2721
679	2722
680	157
680	484
680	829
680	1682
680	2252
681	958
681	2727
681	2728
681	2729
681	2730
681	2731
681	2732
681	2733
681	2734
682	157
682	2737
682	2738
683	1419
683	1437
683	1640
684	367
684	1211
684	2183
685	417
685	1209
685	2600
685	2745
686	926
686	2748
687	511
687	692
687	1340
687	1387
687	1495
688	778
688	2741
688	2753
689	49
689	297
689	321
689	986
689	1504
689	2303
689	2756
689	2757
689	2758
689	2759
689	2760
690	1189
690	1431
690	1616
691	2765
692	763
692	2768
692	2769
693	2772
693	2773
693	2774
694	1226
694	1811
694	2046
695	105
695	2778
695	2779
696	164
696	1928
696	2782
697	1367
697	2785
698	205
698	407
698	667
698	1875
698	2788
699	793
699	1270
699	2791
700	2794
700	2795
701	2798
701	2799
702	791
702	968
702	1266
702	2093
702	2439
702	2802
702	2803
703	2001
703	2667
704	139
704	663
704	849
704	1525
704	2808
704	2809
704	2810
705	459
705	1125
705	1170
706	681
706	2814
706	2815
706	2816
707	1364
707	1978
707	2171
707	2819
707	2820
708	1938
708	2823
708	2824
708	2825
709	15
709	60
709	1181
709	1567
709	1946
709	2828
709	2829
710	2832
710	2833
710	2834
711	423
711	1505
712	1397
712	2839
712	2840
712	2841
713	1005
713	1150
713	1877
713	2056
713	2716
713	2844
713	2845
714	607
714	2848
714	2849
714	2850
714	2851
714	2852
714	2853
715	1751
716	1568
716	1592
716	1811
717	904
717	1035
718	52
718	856
718	2862
719	2865
719	2866
719	2867
719	2868
720	2270
721	60
721	81
722	609
722	873
722	2325
722	2338
723	888
724	760
724	2875
724	2876
725	386
725	2387
726	556
726	596
726	869
727	795
727	901
727	1226
727	2059
727	2882
728	543
728	2885
729	1064
729	2159
730	340
730	787
730	1683
730	2295
730	2889
730	2890
730	2891
730	2892
730	2893
731	1352
731	1672
731	1716
732	195
732	2557
732	2897
733	570
733	1160
733	1367
733	1862
733	2900
734	1711
734	2350
734	2519
734	2667
735	2199
736	379
736	431
736	487
736	501
736	638
736	868
736	916
736	958
736	986
736	1046
736	1048
736	1266
736	1272
736	1481
736	1592
736	1731
736	2126
736	2486
736	2907
736	2908
736	2909
736	2910
736	2911
736	2912
736	2913
736	2914
736	2915
736	2916
736	2917
736	2918
736	2919
736	2920
736	2921
736	2922
736	2923
736	2924
736	2925
736	2926
736	2927
736	2928
736	2929
736	2930
736	2931
736	2932
736	2933
736	2934
736	2935
737	1080
737	1226
738	710
739	2942
740	26
740	465
740	468
740	469
740	634
741	60
741	149
741	1232
742	1224
742	1889
742	2948
742	2949
743	654
743	2952
744	930
745	139
745	745
745	1683
745	2595
745	2814
745	2957
746	545
746	1033
746	2024
746	2445
746	2960
747	870
747	1765
747	2648
747	2963
748	1007
748	2966
748	2967
748	2968
748	2969
749	64
749	70
749	649
749	983
749	1402
749	1632
749	1793
749	1822
749	2902
749	2972
749	2973
749	2974
749	2975
750	1655
751	1404
751	2980
752	492
752	843
752	2983
752	2984
752	2985
752	2986
752	2987
752	2988
752	2989
752	2990
752	2991
752	2992
752	2993
752	2994
752	2995
753	1097
754	566
755	3001
755	3002
755	3003
756	3006
757	64
757	596
758	64
758	531
758	1900
758	2609
758	2776
758	3009
758	3010
758	3011
759	164
759	2252
759	2377
760	942
761	1089
761	1766
761	2814
761	2873
762	711
762	3019
763	2349
764	125
764	1212
764	1556
765	88
765	306
766	3025
767	139
767	3028
767	3029
768	3032
768	3033
768	3034
768	3035
769	400
769	537
769	787
770	855
770	1754
770	1816
771	361
771	3041
772	465
772	469
772	470
772	632
772	1035
773	302
773	465
773	1440
774	2420
774	3046
775	1623
775	3049
775	3050
776	803
777	416
777	1722
777	2644
778	185
779	3059
780	164
780	321
780	511
781	609
781	1504
782	264
782	473
782	844
782	2983
782	2984
782	2986
782	2987
782	2988
782	2990
782	2994
782	2995
782	2996
782	2997
782	3066
782	3067
782	3068
782	3069
782	3070
782	3071
782	3072
782	3073
782	3074
782	3075
782	3076
782	3077
782	3078
782	3079
782	3080
782	3081
782	3082
782	3083
782	3084
782	3085
782	3086
782	3087
782	3088
783	1915
783	2604
783	3091
783	3092
783	3093
783	3094
783	3095
783	3096
783	3097
784	71
784	3100
784	3101
785	283
785	923
785	1561
785	1588
785	2267
786	358
786	487
786	614
786	741
786	795
786	868
786	875
786	987
786	1270
786	1631
786	3106
786	3107
786	3108
786	3109
786	3110
787	3113
787	3114
787	3115
788	1692
788	2252
789	625
790	3121
790	3122
790	3123
791	803
792	470
793	125
793	773
793	856
794	424
794	1367
794	3129
794	3130
794	3131
795	700
795	787
795	2210
796	788
796	988
797	367
797	737
797	1824
797	3137
798	870
798	2758
798	2815
798	3140
798	3141
799	787
799	1495
799	3144
799	3145
799	3146
799	3147
800	441
800	570
801	60
801	1184
801	1426
801	1571
801	2327
801	3150
801	3151
801	3152
802	371
802	1280
802	2334
802	2351
802	3155
802	3156
802	3157
802	3158
803	172
803	1364
803	3161
804	1519
805	775
806	120
806	1773
806	3167
806	3168
806	3169
807	89
807	775
807	3172
807	3173
807	3174
808	3177
809	570
809	691
809	2925
809	3138
809	3180
810	389
810	1052
811	1155
811	3185
811	3186
811	3187
812	89
812	139
812	373
813	988
813	1033
813	3061
814	2183
814	3121
814	3194
814	3195
815	340
815	984
815	1420
815	2659
816	459
817	2551
817	3201
818	628
818	1867
818	2029
818	3122
818	3204
819	632
819	674
819	1372
819	1440
819	2076
819	2717
819	3207
819	3208
820	164
820	511
820	968
821	3212
821	3213
822	135
822	373
822	1244
823	44
823	70
823	1041
823	3217
823	3218
823	3219
824	1756
824	2931
824	3222
824	3223
824	3224
824	3225
824	3226
824	3227
824	3228
824	3229
824	3230
824	3231
824	3232
824	3233
824	3234
824	3235
824	3236
824	3237
825	3240
826	2588
826	3243
827	89
827	475
827	570
827	691
827	789
828	901
828	988
828	1160
828	1512
828	1988
828	2751
828	2858
828	3246
828	3247
828	3248
828	3249
829	253
830	70
830	476
830	1720
830	1822
830	3022
831	156
831	157
831	213
831	869
831	1622
832	60
832	1309
832	1556
832	2048
832	3256
832	3257
833	121
833	123
833	135
834	70
834	1055
834	1330
835	1616
835	3263
836	16
836	223
836	3228
836	3238
837	295
837	493
837	3268
