uid	iid
1247	4380
1248	4249
1249	4384
1250	3146
1251	4389
1252	4391
1253	4394
1254	4398
1255	4402
1256	4404
1257	4406
1258	4409
1259	4411
1260	4386
1261	4415
1262	4418
1263	1528
1264	4421
1265	4425
1266	2194
1267	4428
1268	4430
1269	4432
1270	4435
1271	4439
1272	4443
1273	4446
1274	4448
1275	3058
1276	4455
1277	4071
1278	4458
1279	3871
1280	4463
1281	4466
1282	4472
1283	4474
1284	2151
1285	3832
1286	4480
1287	4319
1288	4483
1289	4485
1290	4488
1291	649
1292	4492
1293	4496
1294	4499
1295	4502
1296	2489
1297	4504
1298	4506
1299	4509
1300	4511
1301	1943
1302	4513
1303	1786
1304	4516
1305	752
1306	4519
1307	4521
1308	4523
1309	4525
1310	3137
1311	4528
1312	4531
1313	4535
1314	157
1315	4538
1316	4541
1317	4544
1318	1711
1319	4551
1320	4553
1321	4555
1322	4557
1323	4559
1324	3744
1325	4564
1326	4566
1327	1765
1328	2695
1329	4571
1330	3932
1331	4574
1332	4576
1333	4580
1334	4588
1335	4592
1336	2418
1337	4595
1338	4408
1339	2741
1340	1187
1341	4603
1342	3747
1343	4607
1344	4609
1345	2020
1346	4611
1347	4614
1348	4622
1349	4625
1350	3221
1351	4632
1352	2622
1353	2816
1354	2859
1355	3928
1356	3997
1357	4637
1358	4639
1359	4641
1360	4649
1361	4658
1362	4662
1363	4665
1364	4667
1365	4670
1366	3876
1367	4673
1368	4679
1369	4685
1370	4656
1371	4687
1372	4689
1373	4657
1374	4692
1375	4697
1376	4699
1377	3277
1378	4703
1379	4705
1380	2047
1381	4708
1382	4711
1383	2052
1384	4714
1385	1698
1386	4718
1387	4720
1388	1020
1389	2387
1390	4724
1391	4726
1392	4728
1393	2203
1394	4105
1395	4732
1396	4737
1397	3114
1398	4743
1399	2304
1400	4746
1401	4751
1402	4477
1403	4754
1404	4756
1405	4758
1406	4762
1407	3251
1408	4767
1409	4770
1410	1147
1411	4775
1412	4777
1413	4780
1414	4783
1415	4785
1416	632
1417	4787
1418	4790
1419	4794
1420	4796
1421	4800
1422	4802
1423	4804
1424	4806
1425	4814
1426	4451
1427	4817
1428	4819
1429	4821
1430	1085
1431	4825
1432	3345
1433	4830
1434	4832
1435	1910
1436	772
1437	1219
1438	4837
1439	4841
1440	4843
1441	4848
1442	4853
1443	4855
1444	1770
1445	4489
1446	1829
1447	4295
1448	4863
1449	4868
1450	3099
1451	4872
1452	4875
1453	4878
1454	4880
1455	4882
1456	4342
1457	914
1458	2641
1459	1822
1460	4887
1461	4889
1462	4892
1463	4894
1464	4897
1465	4902
1466	2384
1467	4905
1468	1609
1469	4908
1470	630
1471	2264
1472	3827
1473	4912
1474	4916
1475	4918
1476	4921
1477	4925
1478	4930
1479	4932
1480	4934
1481	4936
1482	4938
1483	4940
1484	4942
1485	4947
1486	4950
1487	3092
1488	2143
1489	4954
1490	4956
1491	4960
1492	4480
1493	4963
1494	1382
1495	4967
1496	4969
1497	4972
1498	4977
1499	1458
1500	4981
1501	4983
1502	4985
1503	4987
1504	4989
1505	2365
1506	4994
1507	4745
1508	4997
1509	355
1510	5002
1511	722
1512	5005
1513	5008
1514	1102
1515	5011
1516	5013
1517	3207
1518	3011
1519	5019
1520	5022
1521	1006
1522	5024
1523	5026
1524	4114
1525	4498
1526	5030
1527	5032
1528	5035
1529	5038
1530	5040
1531	2752
1532	5045
1533	5048
1534	5052
1535	3123
1536	5055
1537	2490
1538	5061
1539	4751
1540	5066
1541	4423
1542	3866
1543	5071
1544	5073
1545	855
1546	5075
1547	5077
1548	5080
1549	2654
1550	3909
1551	5085
1552	5087
1553	5089
1554	2250
1555	5092
1556	5094
1557	5109
1558	2888
1559	3837
1560	5113
1561	5115
1562	5118
1563	993
1564	5122
1565	2771
1566	5126
1567	855
1568	5129
1569	2560
1570	5133
1571	5135
1572	5140
1573	2071
1574	5142
1575	5144
1576	4684
1577	2868
1578	2203
1579	5150
1580	4860
1581	3819
1582	2892
1583	649
1584	1731
1585	1898
1586	5158
1587	5160
1588	5162
1589	1175
1590	5168
1591	5170
1592	1024
1593	5175
1594	2194
1595	5179
1596	3892
1597	5185
1598	5192
1599	3337
1600	5097
1601	5195
1602	5199
1603	5203
1604	5208
1605	5210
1606	5212
1607	5215
1608	5218
1609	5222
1610	3746
1611	686
1612	5227
1613	1996
1614	5230
1615	5234
1616	5237
1617	1913
1618	5239
1619	5242
1620	5245
1621	828
1622	5250
1623	5252
1624	2149
1625	1673
1626	5258
1627	5261
1628	5265
1629	5267
1630	5271
1631	5273
1632	5276
1633	4606
1634	2554
1635	5280
1636	833
1637	5282
1638	5286
1639	5289
1640	1988
1641	5292
1642	5294
1643	5299
1644	4096
1645	5304
1646	5307
1647	5309
1648	5311
1649	5314
1650	1024
1651	3386
1652	953
1653	5320
1654	5325
1655	1301
1656	5327
1657	5334
1658	2925
1659	2629
1660	2252
1661	2054
1662	5085
1663	5341
1664	5343
1665	4149
1666	5349
1667	2087
1668	5353
1669	1501
1670	5356
1671	2077
1672	5360
1673	2971
1674	5376
1675	5379
1676	5382
1677	5384
1678	5389
1679	3725
1680	5393
1681	5396
1682	2332
1683	5401
1684	5403
1685	5407
1686	5412
1687	5414
1688	4921
1689	5417
1690	4037
1691	5421
1692	5423
1693	5425
1694	5427
1695	2771
1696	5431
1697	4246
1698	5325
1699	5436
1700	5438
1701	5068
1702	5445
1703	5448
1704	5452
1705	4434
1706	2597
1707	4881
1708	5456
1709	5458
1710	5460
1711	3315
1712	5464
1713	5468
1714	5471
1715	4056
1716	5475
1717	2561
1718	5478
1719	3418
1720	3902
1721	5483
1722	5485
1723	5488
1724	5490
1725	5493
1726	5495
1727	5498
1728	5500
1729	4504
1730	601
1731	5505
1732	5512
1733	5514
1734	5518
1735	4884
1736	5522
1737	3859
1738	4170
1739	5525
1740	5527
1741	5530
1742	5532
1743	5014
1744	5541
1745	5544
1746	5546
1747	5550
1748	4705
1749	5553
1750	5555
1751	4787
1752	5563
1753	5566
1754	2913
1755	3819
1756	299
1757	5571
1758	3382
1759	5575
1760	3452
1761	5580
1762	5582
1763	5326
1764	5585
1765	5587
1766	5590
1767	5594
1768	1962
1769	5597
1770	5599
1771	5603
1772	5605
1773	5607
1774	5611
1775	5618
1776	2334
1777	2193
1778	3154
1779	5624
1780	5115
1781	3561
1782	5630
1783	5634
1784	3408
1785	5637
1786	4252
1787	2450
1788	2859
1789	5641
1790	5645
1791	5649
1792	5651
1793	5653
1794	1035
1795	5655
1796	4737
1797	5659
1798	5662
1799	5666
1800	5668
1801	4037
1802	5671
1803	3846
1804	5675
1805	5677
1806	5680
1807	5682
1808	5685
1809	5687
1810	5692
1811	5685
1812	5697
1813	4787
1814	2020
1815	5702
1816	5704
1817	5708
1818	3408
1819	4939
1820	5713
1821	3099
1822	5436
1823	5717
1824	4363
1825	5720
1826	5722
1827	5727
1828	5729
1829	3126
1830	5732
1831	5735
1832	4588
1833	4921
1834	4388
1835	5739
1836	5742
1837	5744
1838	5746
1839	5748
1840	1181
1841	1672
1842	5751
1843	2919
1844	5754
1845	5756
1846	5549
1847	3407
1848	2896
1849	5760
1850	3024
1851	5766
1852	5768
1853	5771
1854	2925
1855	5774
1856	1161
1857	4636
1858	5777
1859	5782
1860	2207
1861	5785
1862	5788
1863	5791
1864	5793
1865	2461
1866	5796
1867	3677
1868	5799
1869	5801
1870	4069
1871	5804
1872	2336
1873	5806
1874	5808
1875	5811
1876	1659
1877	4850
1878	4350
1879	5814
1880	2724
1881	3984
1882	5818
1883	5823
1884	5826
1885	5828
1886	4422
1887	5831
1888	5833
1889	536
1890	5395
1891	5838
1892	5841
1893	3992
1894	969
1895	5848
1896	3648
1897	5851
1898	5854
1899	5856
1900	5859
1901	5861
1902	5864
1903	3154
1904	3067
1905	5869
1906	5871
1907	4350
1908	5875
1909	3382
1910	2919
1911	5879
1912	2560
1913	5882
1914	5858
1915	5886
1916	5890
1917	4388
1918	5894
1919	5898
1920	2141
1921	5901
1922	5904
1923	5907
1924	5910
1925	4263
1926	5687
1927	1217
1928	5914
1929	2171
1930	5917
1931	5428
1932	185
1933	4609
1934	2330
1935	5923
1936	5925
1937	1209
1938	5928
1939	5931
1940	3888
1941	5939
1942	3749
1943	5942
1944	2114
1945	5944
1946	2716
1947	5958
1948	4670
1949	5961
1950	5966
1951	5723
1952	5970
1953	5972
1954	5974
1955	5977
1956	5979
1957	5985
1958	5988
1959	5991
1960	5994
1961	2141
1962	5399
1963	5997
1964	5999
1965	6002
1966	6007
1967	6013
1968	4587
1969	6016
1970	5190
1971	3972
1972	2261
1973	6020
1974	6022
1975	6025
1976	5379
1977	6028
1978	3195
1979	1713
1980	1741
1981	6031
1982	6035
1983	6037
1984	6041
1985	6044
1986	1712
1987	1456
1988	5170
1989	3741
1990	4482
1991	6056
1992	6058
1993	6063
1994	2351
1995	6066
1996	3374
1997	6068
1998	3385
1999	6072
2000	4596
2001	6076
2002	6078
2003	3589
2004	6082
2005	4853
2006	3165
2007	1332
2008	6088
2009	5069
2010	6091
2011	6094
2012	6097
2013	6099
2014	6101
2015	3308
2016	5059
2017	5670
2018	6107
2019	5896
2020	2392
2021	2852
2022	3145
2023	6113
2024	6117
2025	2071
2026	4690
2027	6120
2028	6126
2029	6128
2030	6136
2031	6140
2032	6142
2033	6144
2034	6147
2035	6150
2036	6155
2037	6157
2038	1302
2039	2685
2040	6161
2041	6164
2042	4876
2043	6166
2044	6168
2045	6171
2046	6180
2047	6184
2048	6187
2049	1058
2050	6190
2051	5577
2052	2745
2053	6194
2054	6196
2055	6199
2056	5424
2057	6203
2058	6206
2059	6210
2060	6214
2061	5533
2062	6217
2063	6219
2064	185
2065	5555
2066	6224
2067	6231
2068	3596
2069	6235
2070	4938
2071	6239
2072	1160
2073	6243
2074	6246
2075	6249
2076	6261
2077	6263
2078	6265
2079	546
2080	6267
2081	6269
2082	5392
2083	6273
2084	773
2085	6275
2086	1052
2087	5822
2088	4970
2089	6280
2090	6283
2091	4368
2092	6287
2093	6290
2094	5709
2095	6294
2096	1458
2097	6296
2098	2999
2099	5601
2100	6299
2101	6155
2102	5718
2103	6308
2104	6310
2105	6312
2106	4245
2107	4637
2108	6319
2109	3704
2110	3641
2111	6324
2112	6327
2113	4779
2114	6330
2115	1460
2116	6332
2117	3690
2118	2684
2119	6337
2120	6341
2121	491
2122	1958
2123	5443
2124	6346
2125	6348
2126	6350
2127	1226
2128	6352
2129	1692
2130	6354
2131	1776
2132	6357
2133	6360
2134	6369
2135	378
2136	6373
2137	6377
2138	6380
2139	6382
2140	2789
2141	6389
2142	6392
2143	6394
2144	6402
2145	6405
2146	6408
2147	6411
2148	6413
2149	6416
2150	6419
2151	6421
2152	6424
2153	6427
2154	3397
2155	6430
2156	6433
2157	6435
2158	6439
2159	6441
2160	6445
2161	6448
2162	6450
2163	417
2164	6453
2165	1173
2166	6458
2167	6461
2168	6464
2169	710
2170	4357
2171	6469
2172	6471
2173	1711
2174	3024
2175	6478
2176	6216
2177	4423
2178	1055
2179	6268
2180	4833
2181	6486
2182	6488
2183	6491
2184	6493
2185	6495
2186	1713
2187	4207
2188	6500
2189	6505
2190	6507
2191	6510
2192	4125
2193	6514
2194	6516
2195	6518
2196	709
2197	6521
2198	6532
2199	6535
2200	6539
2201	6136
2202	6544
2203	787
2204	2114
2205	6548
2206	4063
2207	6553
2208	6555
2209	2580
2210	1685
2211	3017
2212	3690
2213	4494
2214	5433
2215	6560
2216	6563
2217	6565
2218	6567
2219	6569
2220	6572
2221	5622
2222	6575
2223	6583
2224	3191
2225	6586
2226	4363
2227	3725
2228	6589
2229	157
2230	5757
2231	6592
2232	3261
2233	6594
2234	6597
2235	6599
2236	5259
2237	2683
2238	6603
2239	1074
2240	6606
2241	3348
2242	5442
2243	6611
2244	6617
2245	6620
2246	1487
2247	6623
2248	4779
2249	6625
2250	6628
2251	2047
2252	1209
2253	5466
2254	6633
2255	6635
2256	2469
2257	6638
2258	6641
2259	5599
2260	6230
2261	1652
2262	1673
2263	6646
2264	5220
2265	2458
2266	6650
2267	4729
2268	6653
2269	6656
2270	6218
2271	6093
2272	5085
2273	6662
2274	1939
2275	3671
2276	3760
2277	6625
2278	2720
2279	2387
2280	6669
2281	3040
2282	6672
2283	1733
2284	6676
2285	2733
2286	1560
2287	6680
2288	767
2289	4369
2290	6685
2291	4858
2292	6688
2293	6690
2294	2832
2295	6692
2296	2695
2297	6697
2298	6699
2299	6703
2300	4618
2301	3621
2302	788
2303	6706
2304	6709
2305	2266
2306	278
2307	6713
2308	6330
2309	6716
2310	2416
2311	6720
2312	2291
2313	6723
2314	6725
2315	6727
2316	1367
2317	3532
2318	3802
2319	2799
2320	3646
2321	4489
2322	6732
2323	5756
2324	60
2325	6736
2326	6738
2327	6742
2328	6745
2329	1514
2330	6748
2331	2946
2332	3706
2333	6221
2334	6754
2335	2378
2336	6757
2337	6761
2338	6764
2339	6724
2340	3347
2341	289
2342	6768
2343	6770
2344	2069
2345	6774
2346	6776
2347	6778
2348	5247
2349	6782
2350	6784
2351	6786
2352	6788
2353	6791
2354	2141
2355	6794
2356	6797
2357	5493
2358	1807
2359	6802
2360	6804
2361	6806
2362	6809
2363	6812
2364	6011
2365	250
2366	6815
2367	600
2368	6818
2369	6822
2370	6825
2371	3165
2372	5821
2373	6828
2374	2612
2375	243
2376	6832
2377	6835
2378	6839
2379	6841
2380	6843
2381	3575
2382	6845
2383	6067
2384	4337
2385	6849
2386	6851
2387	3041
2388	6853
2389	6855
2390	6857
2391	6861
2392	4489
2393	6864
2394	4834
2395	6869
2396	6871
2397	5841
2398	6875
2399	6878
2400	6188
2401	6883
2402	4886
2403	4408
2404	6887
2405	6039
2406	5482
2407	6891
2408	6894
2409	6897
2410	2919
2411	4894
2412	6901
2413	6903
2414	5792
2415	4804
2416	3145
2417	6907
2418	6241
2419	4311
2420	6910
2421	3990
2422	5085
2423	5903
2424	6914
2425	6916
2426	6919
2427	6921
2428	2663
2429	6928
2430	6931
2431	6577
2432	5178
2433	1387
2434	6937
2435	3747
2436	4108
2437	6941
2438	6374
2439	1863
2440	6945
2441	4295
2442	1209
2443	3391
2444	2369
2445	6948
2446	6950
2447	5554
2448	2471
2449	6954
2450	504
2451	6956
2452	6958
2453	6960
2454	5638
2455	2531
2456	5858
2457	6964
2458	6966
2459	6969
2460	2624
2461	6476
2462	6974
2463	6096
2464	6979
2465	2633
2466	6983
2467	6985
2468	6989
2469	6997
2470	7000
2471	7003
2472	4609
2473	7007
2474	4419
2475	7010
2476	3366
2477	7014
2478	7017
2479	7020
2480	7023
2481	7025
2482	7028
2483	7030
2484	7034
2485	4171
2486	5073
2487	7036
2488	7039
2489	6141
2490	7043
2491	7045
2492	7048
2493	4819
2494	7052
2495	7055
2496	2334
2497	7058
2498	7061
2499	7064
2500	7066
2501	3275
2502	7068
2503	7071
2504	6151
2505	1867
2506	5780
2507	7076
2508	7081
2509	1336
2510	7085
2511	3664
2512	7088
2513	3024
2514	7091
2515	81
2516	4931
2517	7093
2518	7095
2519	7097
2520	3896
2521	5263
2522	7103
2523	7106
2524	4257
2525	7109
2526	5297
2527	7114
2528	7116
2529	7119
2530	5102
2531	743
2532	6582
2533	2048
2534	5024
2535	7125
2536	7127
2537	4489
2538	4555
2539	7132
2540	1594
2541	7137
2542	7139
2543	7141
2544	5500
